gameKey,seasonName,date,winner,H_AST,H_BLK,H_DREB,H_OREB,H_PRB,H_TRB,H_2PA,H_2PM,H_3PA,H_3PM,H_DKA,H_DKM,H_FTA,H_FTM,H_SWA,H_SWM,H_FGA,H_FGM,H_TPF,H_PF,H_SUB,H_PP,H_PA,H_STL,H_TTO,H_PTO,H_MIN,H_UF,H_TF,H_EJ,H_TO,H_NR,H_TS%,H_eFG%,H_EFF,H_TOV%,H_OREB%,H_FT%,H_AST%,H_AST/TO%,H_TEAM,A_AST,A_BLK,A_DREB,A_OREB,A_PRB,A_TRB,A_2PA,A_2PM,A_3PA,A_3PM,A_DKA,A_DKM,A_FTA,A_FTM,A_SWA,A_SWM,A_FGA,A_FGM,A_TPF,A_PF,A_SUB,A_PP,A_PA,A_STL,A_TTO,A_PTO,A_MIN,A_UF,A_TF,A_EJ,A_TO,A_NR,A_TS%,A_eFG%,A_EFF,A_TOV%,A_OREB%,A_FT%,A_AST%,A_AST/TO%,A_TEAM
S43G01N146,2023-2024,20240107,home,21,4,32,5,37,1,42,22,25,12,0,0,12,10,5,0,67,34,16,37,26,90,79,7,0,10,2400,0,0,0,10,20.024080454192543,72.22222222222223,72.22222222222223,115,14.285714285714286,16.666666666666668,0.0,45.45454545454545,1.6666666666666667,창원 LG,19,1,25,16,41,4,58,26,19,5,0,0,18,12,2,2,77,31,17,35,33,79,95,8,2,13,2400,0,0,0,15,-20.024080454192543,43.36349924585219,56.666666666666664,85,9.746588693957115,0.0,53.333333333333336,75.0,3.0,울산 현대모비스
S43G01N147,2023-2024,20240108,home,21,3,19,8,27,5,38,25,32,11,2,2,13,7,5,4,72,38,17,34,12,94,85,9,0,8,2400,0,1,0,8,13.981815062617954,47.05882352941177,47.05882352941177,111,19.047619047619047,33.333333333333336,0.0,37.5,0.75,원주 DB,20,0,28,18,46,2,55,29,24,7,0,0,10,7,1,0,79,36,19,40,17,86,89,4,1,15,2400,0,1,0,16,-13.981815062617954,31.13026819923372,33.333333333333336,96,27.047913446676972,17.391304347826086,11.11111111111111,33.333333333333336,0.2857142857142857,수원 KT
S43G01N148,2023-2024,20240108,home,12,1,31,7,38,2,33,19,26,8,0,0,20,15,1,0,59,27,16,34,24,77,79,4,0,11,2400,0,0,0,11,12.676543349118404,42.65578635014837,57.142857142857146,86,10.02004008016032,60.0,64.28571428571429,71.42857142857143,2.5,대구 한국가스공사,11,0,22,7,29,5,47,26,26,4,0,0,7,7,5,4,73,30,19,40,31,71,80,7,0,6,2400,0,0,0,6,-12.676543349118404,36.353467561521256,36.666666666666664,74,11.185682326621922,0.0,13.333333333333334,60.0,1.5,서울 삼성
S43G01N149,2023-2024,20240109,away,14,1,24,13,37,6,35,13,30,7,0,0,14,10,4,0,65,20,17,34,23,57,79,6,1,8,2400,1,0,0,9,-6.49143099600974,18.281535648994517,15.789473684210526,63,16.750418760469014,46.666666666666664,10.526315789473685,100.0,0.5,창원 LG,14,7,28,15,43,4,45,19,24,7,1,1,7,3,4,2,70,27,16,33,15,64,77,4,2,11,2400,0,0,0,13,6.49143099600974,39.868667917448406,44.11764705882353,76,14.071294559099437,14.285714285714286,17.647058823529413,42.857142857142854,1.0,서울 SK
S43G01N150,2023-2024,20240109,home,18,1,25,10,35,3,45,23,22,10,3,3,11,9,5,4,70,36,18,38,15,91,81,5,0,10,2400,0,0,0,10,9.613564493140913,35.101404056162245,38.23529411764706,107,9.242144177449168,20.0,35.294117647058826,33.333333333333336,1.0,부산 KCC,21,3,22,16,38,3,51,29,23,3,2,2,20,15,4,0,76,34,15,31,11,86,96,5,0,8,2400,0,0,0,8,-9.613564493140913,34.7661188369153,36.95652173913044,101,3.7537537537537538,19.35483870967742,26.08695652173913,87.5,7.0,울산 현대모비스
S43G01N151,2023-2024,20240111,home,24,2,26,8,34,2,36,22,23,9,0,0,22,19,9,8,59,31,17,34,8,90,81,3,0,9,2400,0,0,0,9,24.58854212356637,51.22950819672131,80.0,115,12.195121951219512,0.0,100.0,114.28571428571429,4.0,부산 KCC,21,2,21,16,37,5,56,27,20,5,0,0,13,6,2,2,76,32,19,41,18,75,89,5,1,6,2400,0,0,0,7,-24.58854212356637,40.10695187165775,42.857142857142854,87,12.27495908346972,18.75,4.761904761904762,75.0,2.0,서울 SK
S43G01N152,2023-2024,20240117,away,20,1,26,12,38,2,46,23,25,8,0,0,18,14,5,4,71,31,16,32,12,84,89,4,0,11,2400,0,0,0,11,-4.42622742385619,43.55400696864111,60.0,94,26.371308016877634,40.0,90.0,100.0,1.0,부산 KCC,17,3,26,17,43,2,45,23,31,10,3,3,8,5,3,0,79,36,16,36,18,87,87,8,1,12,2400,0,0,0,13,4.42622742385619,42.0,42.0,101,3.8461538461538463,25.714285714285715,0.0,44.44444444444444,4.0,원주 DB
S43G01N153,2023-2024,20240117,home,25,4,23,15,38,5,38,22,35,12,1,1,15,11,3,0,74,35,19,41,41,93,89,5,0,10,2400,0,0,0,10,4.558572740390929,52.374301675977655,60.0,117,8.116883116883116,75.0,30.0,90.0,4.5,고양 소노,15,2,18,7,25,5,34,21,29,12,0,0,15,8,0,0,63,33,18,36,13,86,78,7,1,10,2400,0,0,0,11,-4.558572740390929,41.14420062695925,64.28571428571429,92,5.399568034557236,0.0,57.142857142857146,50.0,4.0,안양 정관장
S43G01N154,2023-2024,20240118,home,12,1,32,12,44,6,42,19,24,8,1,1,26,16,2,2,67,28,19,41,29,80,93,6,1,12,2400,0,0,0,13,15.781884682340134,42.407108239095315,50.0,87,0.0,27.272727272727273,21.05263157894737,50.0,0.0,대구 한국가스공사,16,3,30,9,39,2,42,18,28,7,1,1,16,10,4,0,71,26,19,43,20,69,87,7,2,11,2400,0,0,0,13,-15.781884682340134,43.658088235294116,46.875,72,10.121457489878543,5.882352941176471,25.0,71.42857142857143,2.5,수원 KT
S43G01N155,2023-2024,20240118,away,16,3,27,8,35,4,51,27,19,6,1,1,25,20,11,4,71,34,19,43,16,94,96,5,0,10,2400,1,0,0,10,-1.8915778418359537,36.569148936170215,42.5,105,7.974481658692185,20.0,35.0,37.5,1.5,서울 SK,27,2,27,11,38,3,44,22,26,11,4,3,21,14,7,7,74,36,18,40,19,97,95,7,0,13,2400,0,0,0,13,1.8915778418359537,41.96113074204947,57.142857142857146,116,26.501766784452297,3.5714285714285716,42.857142857142854,71.42857142857143,0.8333333333333334,울산 현대모비스
S43G01N156,2023-2024,20240119,away,18,2,18,6,24,4,45,26,15,7,0,0,28,22,4,0,60,33,17,35,15,95,88,0,0,5,2400,1,0,0,5,-2.769530095006644,56.06312292358805,71.42857142857143,105,14.940239043824702,40.0,50.0,33.333333333333336,1.0,부산 KCC,20,2,19,9,28,2,45,26,26,13,0,0,12,10,3,0,71,39,19,44,22,101,83,5,2,7,2400,0,0,0,9,2.769530095006644,58.9622641509434,71.42857142857143,115,30.17241379310345,5.2631578947368425,35.714285714285715,62.5,0.7142857142857143,창원 LG
S43G01N157,2023-2024,20240119,home,15,4,27,9,36,1,40,21,25,10,0,0,19,14,3,0,65,31,17,34,18,86,84,5,1,7,2400,1,0,0,8,20.30747018439108,38.75968992248062,50.0,100,17.006802721088434,28.571428571428573,50.0,16.666666666666668,0.3333333333333333,안양 정관장,17,1,25,12,37,7,44,19,26,7,6,5,11,8,4,0,76,31,17,34,35,77,87,4,0,8,2400,0,0,0,8,-20.30747018439108,37.53753753753754,44.44444444444444,87,4.621072088724584,15.625,33.333333333333336,57.142857142857146,4.0,서울 삼성
S43G01N158,2023-2024,20240120,home,24,3,21,14,35,6,41,24,24,9,0,0,23,16,5,4,65,33,18,40,18,91,88,4,0,11,2400,1,0,0,11,3.8204154859932373,36.426380368098165,40.625,113,9.487666034155598,42.857142857142854,43.75,33.333333333333336,1.0,울산 현대모비스,13,0,14,15,29,6,46,25,26,8,1,1,18,12,0,0,73,34,19,43,24,88,91,4,0,6,2400,0,0,0,6,-3.8204154859932373,39.98316498316498,47.22222222222222,89,13.181019332161686,16.0,22.22222222222222,42.857142857142854,1.0,대구 한국가스공사
S43G01N159,2023-2024,20240120,home,17,1,28,11,39,4,44,19,24,9,0,0,14,11,3,2,68,28,18,38,15,76,82,6,1,9,2400,0,0,0,10,12.678455989415,22.5,22.5,90,13.043478260869565,30.76923076923077,0.0,75.0,1.0,서울 SK,15,1,25,10,35,6,43,18,25,8,1,1,10,6,4,2,69,27,15,30,26,68,79,6,0,10,2400,0,0,0,10,-12.678455989415,37.346221441124776,47.05882352941177,75,9.633911368015413,9.67741935483871,23.529411764705884,42.857142857142854,1.5,원주 DB
S43G01N160,2023-2024,20240120,away,24,0,18,9,27,4,32,17,37,9,1,1,12,10,6,2,70,27,13,27,19,73,82,12,0,13,2400,1,0,0,13,-25.749160477080622,21.67630057803468,16.666666666666668,82,15.182186234817813,15.384615384615385,26.666666666666668,100.0,0.6666666666666666,고양 소노,22,5,31,11,42,2,35,17,30,17,2,2,7,3,3,0,67,36,16,32,8,92,74,7,0,19,2400,0,0,0,19,25.749160477080622,55.331991951710265,64.70588235294117,116,18.281535648994517,14.285714285714286,11.764705882352942,66.66666666666667,1.5,수원 KT
S43G01N161,2023-2024,20240121,home,20,2,25,8,33,4,35,24,22,8,3,3,21,15,4,4,60,35,14,31,24,93,81,3,1,6,2400,0,0,0,7,26.484549054601032,60.56201550387597,83.33333333333333,117,12.019230769230768,25.0,50.0,62.5,2.5,원주 DB,12,2,17,13,30,4,41,17,27,9,0,0,12,12,2,2,68,26,20,42,29,73,80,3,0,5,2400,0,0,0,5,-26.484549054601032,39.537712895377126,40.0,77,11.467889908256883,7.407407407407407,6.666666666666667,40.0,1.0,창원 LG
S43G01N162,2023-2024,20240121,away,15,1,28,14,42,4,55,24,24,7,2,2,3,1,7,12,81,33,19,41,29,74,84,6,0,12,2400,0,0,0,12,-19.25466451027573,24.0,24.0,80,10.714285714285714,40.0,0.0,16.666666666666668,0.3333333333333333,서울 삼성,15,7,32,7,39,4,44,21,28,12,0,0,20,12,8,2,72,33,13,26,15,90,92,6,0,7,2400,0,0,0,7,19.25466451027573,44.19191919191919,55.55555555555556,107,13.181019332161686,12.5,22.22222222222222,50.0,1.3333333333333333,부산 KCC
S43G01N163,2023-2024,20240121,home,20,2,30,8,38,2,47,29,28,12,0,0,21,20,10,4,75,41,19,40,24,114,96,12,3,12,2400,0,0,0,15,27.1059953632479,44.313146233382575,50.0,138,16.611295681063122,11.11111111111111,41.1764705882353,57.142857142857146,1.0,안양 정관장,21,2,25,13,38,0,53,26,22,6,5,5,14,10,4,0,80,37,20,42,18,90,94,5,0,15,2400,0,0,0,15,-27.1059953632479,46.94019471488178,52.17391304347826,94,7.473841554559043,14.285714285714286,17.391304347826086,54.54545454545455,3.0,울산 현대모비스
S43G01N164,2023-2024,20240122,away,17,1,21,7,28,2,46,23,13,6,1,1,13,9,2,2,60,30,18,38,22,75,73,5,0,8,2400,0,0,0,8,-16.320179666682094,55.61440677966102,62.5,86,5.592841163310962,14.285714285714286,12.5,55.55555555555556,5.0,서울 SK,14,3,21,10,31,3,35,21,26,10,1,1,19,14,2,2,62,32,17,37,18,88,81,7,0,8,2400,0,0,0,8,16.320179666682094,40.26073619631902,53.125,103,0.0,4.545454545454546,43.75,57.142857142857146,0.0,대구 한국가스공사
S43G01N165,2023-2024,20240123,away,21,2,25,9,34,3,44,22,25,10,1,1,20,15,5,0,70,33,16,33,16,91,90,4,0,10,2400,1,0,0,10,-6.932654216185625,42.562724014336915,47.22222222222222,103,4.921259842519685,30.0,16.666666666666668,57.142857142857146,4.0,원주 DB,21,1,28,18,46,3,47,19,33,15,4,4,11,8,6,4,84,38,18,39,22,99,95,7,0,11,2400,0,0,0,11,6.932654216185625,58.27974276527331,61.36363636363637,117,4.1876046901172534,16.666666666666668,9.090909090909092,63.63636363636363,7.0,울산 현대모비스
S43G01N166,2023-2024,20240123,home,24,2,23,12,35,9,37,17,37,15,0,0,15,8,2,0,74,32,17,38,25,87,89,4,0,6,2400,0,0,0,6,4.850620020604154,35.06311360448808,44.11764705882353,106,8.880994671403197,27.272727272727273,47.05882352941177,42.857142857142854,1.5,고양 소노,19,5,29,13,42,3,34,19,31,7,2,2,22,16,2,0,67,28,19,42,22,79,89,6,1,7,2400,0,0,0,8,-4.850620020604154,55.26315789473684,55.26315789473684,101,5.0,8.0,0.0,44.44444444444444,4.0,서울 삼성
S43G01N167,2023-2024,20240125,home,16,1,26,9,35,1,42,19,19,6,2,2,16,8,6,4,63,27,17,34,13,68,79,11,1,10,2400,0,1,0,11,9.468066792907536,41.43646408839779,62.5,77,0.0,37.5,56.25,44.44444444444444,0.0,수원 KT,16,0,27,9,36,6,38,16,21,7,0,0,19,12,4,0,59,23,18,38,22,65,78,7,4,17,2400,0,0,0,21,-9.468066792907536,51.70316301703163,56.666666666666664,66,34.12969283276451,10.344827586206897,6.666666666666667,57.142857142857146,0.5,서울 SK
S43G01N168,2023-2024,20240125,home,20,2,25,7,32,4,44,25,27,12,0,0,17,14,2,2,71,37,19,44,15,100,88,5,0,10,2700,0,0,0,10,-0.07751337105652567,81.25,81.25,116,0.0,0.0,0.0,50.0,0.0,대구 한국가스공사,16,6,21,16,37,4,54,27,24,8,1,1,20,18,1,0,79,36,19,38,20,98,99,7,0,8,2700,0,0,0,8,0.07751337105652567,50.55147058823529,62.5,115,10.121457489878543,3.8461538461538463,25.0,60.0,3.0,부산 KCC
S43G01N169,2023-2024,20240126,home,28,1,29,5,34,4,44,23,26,14,1,1,15,10,13,2,71,38,18,40,28,100,86,11,0,10,2400,1,0,0,10,32.03746384934294,43.89312977099237,55.26315789473684,130,4.504504504504505,8.333333333333334,26.31578947368421,77.77777777777777,7.0,창원 LG,16,1,27,7,34,5,40,18,22,6,1,1,23,18,3,2,63,25,19,40,28,74,86,8,2,17,2400,1,0,0,19,-32.03746384934294,35.66066066066066,41.666666666666664,76,16.233766233766232,9.375,33.333333333333336,57.142857142857146,1.0,서울 삼성
S43G01N170,2023-2024,20240126,home,22,1,25,18,43,5,43,21,27,10,2,2,22,17,5,4,72,33,18,40,16,93,94,7,0,13,2400,1,0,0,13,11.122550057559792,52.84926470588235,59.375,114,21.968365553602812,42.857142857142854,25.0,75.0,1.2,울산 현대모비스,16,3,16,3,19,5,29,18,31,11,3,3,14,10,5,0,63,32,18,42,24,85,77,8,0,11,2400,0,0,0,11,-11.122550057559792,50.83179297597042,65.38461538461539,90,16.094420600858367,0.0,46.15384615384615,57.142857142857146,1.3333333333333333,고양 소노
S43G01N171,2023-2024,20240127,home,14,0,29,16,45,6,49,28,23,5,4,3,22,17,7,8,76,36,19,40,16,94,98,4,0,5,2400,1,1,0,5,19.545407552047564,40.7088122605364,41.666666666666664,113,17.482517482517483,45.45454545454545,11.11111111111111,14.285714285714286,0.25,수원 KT,13,1,22,9,31,1,33,15,33,11,0,0,19,15,2,2,66,26,18,39,29,78,85,4,0,8,2400,0,0,0,8,-19.545407552047564,37.87878787878788,43.333333333333336,76,14.231499051233397,3.3333333333333335,46.666666666666664,33.333333333333336,0.6666666666666666,안양 정관장
S43G01N172,2023-2024,20240127,home,21,3,29,5,34,2,35,19,28,16,4,4,6,4,3,4,67,39,19,42,17,98,73,6,1,9,2400,1,0,0,10,36.77377930716213,55.55555555555556,55.55555555555556,124,10.0,12.5,0.0,55.55555555555556,2.5,대구 한국가스공사,20,3,20,11,31,3,30,11,33,12,2,1,20,13,4,6,65,24,16,34,22,73,85,4,0,13,2400,0,0,0,13,-36.77377930716213,38.77400295420975,50.0,73,4.743833017077799,3.3333333333333335,41.1764705882353,62.5,5.0,원주 DB
S43G01N173,2023-2024,20240127,away,19,2,26,15,41,2,48,22,33,11,1,1,13,8,3,0,82,34,17,39,16,87,95,8,0,7,2400,0,0,0,7,-13.665688961016528,56.497175141242934,62.5,99,10.59322033898305,66.66666666666667,12.5,61.53846153846154,2.6666666666666665,서울 SK,20,5,28,7,35,2,45,25,20,8,1,0,18,18,6,2,66,33,17,34,15,92,84,4,0,8,2400,0,0,0,8,13.665688961016528,39.20386007237636,46.15384615384615,117,13.537906137184116,7.142857142857143,107.6923076923077,60.0,1.0,부산 KCC
S43G01N174,2023-2024,20240128,away,12,2,26,9,35,3,42,18,21,7,3,3,8,5,1,0,66,28,18,43,18,68,74,5,1,12,2400,0,0,0,13,-9.131314100258194,48.86831275720164,50.0,71,9.784735812133071,44.44444444444444,5.555555555555555,25.0,1.0,수원 KT,10,2,25,10,35,4,37,21,21,5,0,0,25,14,5,6,58,26,18,36,18,71,83,7,2,10,2400,0,0,0,12,9.131314100258194,31.52818991097923,42.857142857142854,74,5.274261603375527,7.142857142857143,64.28571428571429,16.666666666666668,1.0,창원 LG
S43G01N175,2023-2024,20240128,home,29,2,20,9,29,3,42,28,22,11,2,2,30,23,9,2,66,41,17,38,21,116,96,12,0,8,2400,0,0,0,8,49.653385381612594,57.117750439367306,67.6470588235294,151,9.633911368015413,50.0,23.529411764705884,72.72727272727273,4.0,울산 현대모비스,12,1,15,13,28,3,41,22,25,6,1,1,16,14,2,2,67,29,18,41,30,78,83,4,1,18,2400,2,0,0,19,-49.653385381612594,71.875,71.875,67,27.272727272727273,9.090909090909092,0.0,50.0,0.8333333333333334,서울 삼성
S43G01N176,2023-2024,20240128,home,11,3,22,6,28,4,26,17,40,11,1,1,11,8,1,0,67,29,18,39,18,77,78,5,0,7,2400,0,0,0,7,-4.36996467757713,45.45454545454545,50.0,80,0.0,25.0,29.41176470588235,42.857142857142854,0.0,고양 소노,12,1,29,7,36,4,27,12,28,12,1,1,16,14,3,6,56,25,19,39,21,76,72,5,2,13,2400,0,0,0,15,4.36996467757713,39.41441441441441,41.666666666666664,86,17.899761336515514,0.0,33.333333333333336,25.0,0.3333333333333333,대구 한국가스공사
S43G01N177,2023-2024,20240129,home,28,2,29,4,33,3,32,23,39,17,0,0,14,11,6,6,71,40,14,29,17,108,85,4,0,7,2400,0,0,0,7,13.93990934675304,66.46655231560892,73.6842105263158,137,12.864493996569468,0.0,15.789473684210526,81.81818181818181,3.0,부산 KCC,20,1,21,8,29,6,42,22,35,15,1,1,9,8,1,2,78,38,14,28,24,99,87,5,1,8,2400,0,0,0,9,-13.93990934675304,70.54992764109986,86.84210526315789,110,8.460236886632826,0.0,31.57894736842105,46.15384615384615,3.0,안양 정관장
S43G01N178,2023-2024,20240130,away,12,1,19,10,29,4,34,18,24,7,1,1,18,11,2,4,59,26,18,36,27,70,77,9,0,12,2400,0,0,0,12,-13.482717001180987,36.90944881889764,46.875,73,22.40143369175627,33.333333333333336,18.75,28.571428571428573,0.4,고양 소노,22,4,19,10,29,4,34,20,27,11,0,0,3,1,4,0,61,31,19,42,23,74,64,6,1,12,2400,0,0,0,13,13.482717001180987,25.16778523489933,26.666666666666668,94,23.946360153256702,17.391304347826086,13.333333333333334,66.66666666666667,0.4,창원 LG
S43G01N179,2023-2024,20240130,away,16,1,18,14,32,6,52,24,27,5,1,1,11,8,3,4,80,30,19,40,28,73,91,9,0,9,2400,1,0,0,9,-45.62297183198885,36.76470588235294,40.625,75,10.121457489878543,11.11111111111111,25.0,50.0,1.5,서울 삼성,33,5,28,7,35,7,40,23,22,13,4,4,20,15,9,2,66,40,20,40,14,108,86,7,0,11,2400,0,0,0,11,45.62297183198885,51.52671755725191,57.89473684210526,153,4.504504504504505,10.0,26.31578947368421,55.55555555555556,5.0,원주 DB
S43G01N180,2023-2024,20240201,home,21,3,24,9,33,2,39,26,25,8,5,4,20,14,8,8,69,38,18,42,18,98,89,10,0,7,2400,0,0,0,7,21.454182980287612,52.72407732864674,67.6470588235294,123,9.633911368015413,28.571428571428573,23.529411764705884,30.0,1.5,수원 KT,18,1,20,12,32,4,42,23,22,7,4,3,22,14,4,2,68,33,18,36,24,87,90,1,1,15,2400,0,0,0,16,-21.454182980287612,40.32258064516129,41.666666666666664,84,17.152658662092623,11.11111111111111,16.666666666666668,57.142857142857146,1.0,대구 한국가스공사
S43G01N181,2023-2024,20240201,away,17,0,17,16,33,5,30,16,43,11,0,0,15,12,1,2,73,27,17,37,53,77,88,9,0,11,2400,0,0,0,11,-7.647586834142771,50.0,50.0,81,13.636363636363637,50.0,0.0,44.44444444444444,1.3333333333333333,고양 소노,14,1,27,7,34,2,35,19,21,10,1,1,14,10,3,6,57,30,17,36,25,80,71,8,1,16,2400,0,0,0,17,7.647586834142771,33.78378378378378,37.5,91,26.652452025586356,10.526315789473685,33.333333333333336,75.0,0.6,창원 LG
S43G01N182,2023-2024,20240202,away,22,4,23,21,44,6,56,29,24,4,1,1,16,10,5,0,81,34,19,44,25,82,97,2,1,13,2400,0,2,0,14,-13.033457890344181,37.369207772795214,42.857142857142854,93,18.011527377521613,58.333333333333336,19.047619047619047,55.55555555555556,1.0,울산 현대모비스,19,6,24,10,34,3,45,28,21,5,4,4,20,12,3,0,70,37,19,39,22,91,90,8,0,10,2400,0,0,0,10,13.033457890344181,56.27962085308057,64.28571428571429,110,28.73563218390804,4.166666666666667,14.285714285714286,62.5,0.8333333333333334,원주 DB
S43G01N183,2023-2024,20240202,home,22,1,31,10,41,4,40,23,30,7,2,2,14,10,5,0,72,32,16,32,13,81,86,3,0,5,2400,1,0,0,5,9.310072886767216,48.25367647058823,59.375,103,5.330490405117271,33.333333333333336,25.0,87.5,7.0,부산 KCC,18,3,26,7,33,3,39,19,31,10,0,0,9,7,2,2,70,29,18,40,17,75,79,4,0,7,2400,0,0,0,7,-9.310072886767216,47.36842105263158,47.36842105263158,86,5.0,8.823529411764707,0.0,85.71428571428571,6.0,안양 정관장
S43G01N184,2023-2024,20240203,away,19,1,23,9,32,2,49,22,18,6,1,1,18,12,6,4,68,29,20,42,19,76,86,11,0,9,2400,0,0,0,9,-4.620726888725642,28.28054298642534,33.333333333333336,87,13.940520446096654,37.5,53.333333333333336,80.0,1.3333333333333333,서울 SK,14,3,25,7,32,3,35,19,18,7,4,4,17,11,1,2,57,30,17,36,18,78,74,6,1,17,2400,0,0,0,18,4.620726888725642,59.22165820642978,80.0,85,10.183299389002036,8.0,40.0,27.272727272727273,1.5,수원 KT
S43G01N185,2023-2024,20240203,home,14,3,26,10,36,2,34,19,21,7,4,4,25,16,2,0,59,30,18,38,23,83,84,8,1,12,2400,0,0,0,13,21.36770378802251,34.44881889763779,43.75,95,10.351966873706004,27.272727272727273,18.75,66.66666666666667,2.0,대구 한국가스공사,16,0,20,10,30,3,32,19,30,6,0,0,12,10,5,2,62,25,20,47,36,66,74,7,1,13,2400,0,1,0,14,-21.36770378802251,41.666666666666664,41.666666666666664,69,5.2631578947368425,10.344827586206897,0.0,85.71428571428571,6.0,고양 소노
S43G01N186,2023-2024,20240203,home,21,2,24,13,37,5,47,25,16,6,1,1,27,18,2,0,64,32,18,39,20,88,91,2,0,11,2400,0,0,0,11,3.6448341055283606,30.67484662576687,37.5,103,20.764119601328904,58.333333333333336,43.75,66.66666666666667,0.8,서울 삼성,20,4,19,11,30,5,43,22,28,10,0,0,17,12,3,2,71,32,20,44,19,86,88,9,1,7,2400,0,0,0,8,-3.6448341055283606,46.15952732644018,58.8235294117647,102,9.057971014492754,14.285714285714286,41.1764705882353,55.55555555555556,2.5,창원 LG
S43G01N187,2023-2024,20240204,away,15,4,23,11,34,5,51,28,26,6,0,0,16,10,6,4,77,34,16,32,16,84,93,6,0,10,2400,0,0,0,10,-28.97011360113784,35.1493848857645,44.11764705882353,89,9.633911368015413,37.5,23.529411764705884,57.142857142857146,2.0,안양 정관장,23,2,26,9,35,3,43,23,25,14,4,3,7,5,9,6,72,40,18,36,26,99,79,8,1,10,2400,2,0,0,11,28.97011360113784,55.928411633109626,63.333333333333336,125,20.120724346076457,8.0,13.333333333333334,42.857142857142854,0.75,원주 DB
S43G01N188,2023-2024,20240204,home,23,2,32,14,46,0,64,32,18,6,0,0,12,10,4,2,82,38,18,40,23,92,94,8,1,11,2700,0,0,0,12,13.190653219730947,44.39890710382514,75.0,113,18.796992481203006,0.0,100.0,50.0,1.0,울산 현대모비스,19,3,29,14,43,3,63,25,14,6,1,1,19,10,8,4,78,32,18,38,17,80,97,9,2,11,2700,0,0,0,13,-13.190653219730947,3.19693094629156,0.0,89,9.398496240601503,5.882352941176471,85.71428571428571,0.0,1.0,서울 SK
S43G01N189,2023-2024,20240204,home,20,4,32,14,46,5,58,28,25,10,0,0,19,11,3,2,83,38,19,46,33,97,102,11,0,12,2700,0,0,0,12,5.937746362190836,49.54954954954955,66.66666666666667,118,10.416666666666668,57.142857142857146,33.333333333333336,55.55555555555556,2.5,서울 삼성,22,7,27,20,47,5,47,23,34,7,0,0,29,21,5,4,81,30,15,32,21,88,110,9,0,12,2700,0,0,0,12,-5.937746362190836,22.79102384291725,20.58823529411765,107,8.880994671403197,17.94871794871795,47.05882352941177,33.333333333333336,0.5,부산 KCC
S43G01N190,2023-2024,20240205,away,16,1,22,11,33,3,31,16,38,14,1,1,18,13,4,4,70,31,19,44,22,89,88,8,0,14,2400,0,0,0,14,-7.9635474099141845,54.13385826771653,62.5,92,25.728987993138936,0.0,18.75,25.0,0.3333333333333333,고양 소노,20,0,29,7,36,1,35,23,20,5,7,7,25,17,11,10,62,35,19,40,16,92,87,10,1,12,2400,1,1,0,13,7.9635474099141845,39.97093023255814,53.125,111,17.006802721088437,8.333333333333334,50.0,75.0,1.5,수원 KT
S43G01N191,2023-2024,20240206,away,18,1,21,8,29,3,44,23,17,8,1,1,10,7,5,4,62,32,19,41,21,79,72,6,0,14,2400,0,0,0,14,-4.894966911541516,59.74264705882352,75.0,89,10.121457489878543,33.333333333333336,25.0,54.54545454545455,3.0,창원 LG,20,0,20,11,31,4,35,19,28,11,0,0,20,12,2,2,63,30,15,30,18,83,83,11,0,12,2400,0,0,0,12,4.894966911541516,35.984848484848484,54.166666666666664,96,5.74712643678161,0.0,83.33333333333333,60.0,3.0,원주 DB
S43G01N192,2023-2024,20240206,home,15,2,23,11,34,2,45,24,23,7,0,0,22,16,1,0,68,31,18,38,22,85,90,6,0,5,2400,1,0,0,5,5.402073526401949,35.031847133757964,44.11764705882353,96,8.547008547008547,55.55555555555556,58.8235294117647,66.66666666666667,2.0,대구 한국가스공사,18,2,23,6,29,4,34,22,24,6,1,1,20,15,0,0,59,29,20,44,28,79,79,4,0,8,2400,2,0,0,8,-5.402073526401949,22.77327935222672,25.0,93,11.261261261261263,4.166666666666667,28.571428571428573,100.0,1.5,서울 삼성
S43G01N193,2023-2024,20240208,home,19,2,32,7,39,4,41,23,23,9,1,1,18,15,6,4,65,33,19,38,19,90,83,6,0,7,2400,1,0,0,7,30.078773393364727,55.88235294117647,55.88235294117647,118,5.555555555555555,12.5,0.0,37.5,3.0,부산 KCC,13,2,24,14,38,0,38,20,33,5,0,0,18,14,5,4,71,25,18,40,22,69,89,6,1,9,2400,0,0,0,10,-30.078773393364727,33.67003367003367,36.111111111111114,68,4.816955684007707,13.513513513513514,22.22222222222222,50.0,3.0,창원 LG
S43G01N194,2023-2024,20240208,away,17,0,17,5,22,4,38,18,28,9,2,2,14,12,2,2,68,29,19,40,21,79,82,8,0,5,2400,0,0,0,5,-16.579631264097287,50.27422303473492,52.63157894736842,84,4.789272030651341,12.5,10.526315789473685,62.5,5.0,대구 한국가스공사,18,2,31,7,38,3,43,30,18,6,0,0,18,13,6,4,61,36,16,34,22,91,79,4,0,12,2400,0,0,0,12,16.579631264097287,46.67207792207792,56.25,114,9.689922480620154,15.0,37.5,66.66666666666667,3.0,울산 현대모비스
