gameKey,seasonName,date,winner,H_AST,H_BLK,H_DREB,H_OREB,H_PRB,H_TRB,H_2PA,H_2PM,H_3PA,H_3PM,H_DKA,H_DKM,H_FTA,H_FTM,H_SWA,H_SWM,H_FGA,H_FGM,H_TPF,H_PF,H_SUB,H_PP,H_PA,H_STL,H_TTO,H_PTO,H_MIN,H_UF,H_TF,H_TOM,H_EJ,H_NR,H_TS%,H_eFG%,H_EFF,H_TEAM,A_AST,A_BLK,A_DREB,A_OREB,A_PRB,A_TRB,A_2PA,A_2PM,A_3PA,A_3PM,A_DKA,A_DKM,A_FTA,A_FTM,A_SWA,A_SWM,A_FGA,A_FGM,A_TPF,A_PF,A_SUB,A_PP,A_PA,A_STL,A_TTO,A_PTO,A_MIN,A_UF,A_TF,A_TOM,A_EJ,A_NR,A_TS%,A_eFG%,A_EFF,A_TEAM
S39G01N255,2021-2022,20220403,away,22,2,22,14,36,3,46,22,26,6,2,2,16,15,6,2,74,30,15,31,30,81,90,8,0,10,2400,0,0,14,0,-8.381508341428002,26.25201938610662,23.68421052631579,97,서울 SK,18,1,29,12,41,3,48,26,21,8,3,3,12,8,3,2,72,37,17,36,20,90,84,6,1,14,2400,0,0,8,0,8.381508341428002,46.445880452342486,55.26315789473684,105,수원 KT
S39G01N256,2021-2022,20220323,home,15,3,27,12,39,3,45,20,22,7,1,1,17,9,6,2,68,28,19,39,13,72,85,9,0,12,2400,0,0,15,0,9.773068798048655,33.222591362126245,46.42857142857143,81,창원 LG,17,5,24,5,29,6,32,15,22,7,1,1,18,12,9,4,55,23,18,39,30,65,73,7,1,18,2400,0,0,11,0,-9.773068798048655,51.88679245283019,64.28571428571429,72,울산 현대모비스
S39G01N257,2021-2022,20220324,away,8,1,22,12,34,5,27,15,35,6,1,1,26,17,2,2,63,22,19,42,27,67,89,6,1,16,2400,1,0,12,0,-24.180109306339673,23.88535031847134,23.529411764705884,54,서울 삼성,16,1,24,7,31,7,38,23,28,7,1,1,23,21,1,2,67,31,20,49,26,90,90,6,1,12,2400,0,1,16,0,24.180109306339673,36.426380368098165,37.5,100,대구 한국가스공사
S39G01N258,2021-2022,20220325,away,13,3,28,10,38,3,39,22,21,5,1,1,13,10,5,6,61,28,16,38,15,71,74,3,2,10,2400,1,0,4,0,-4.032893088514257,22.040302267002517,19.23076923076923,83,전주 KCC,16,2,24,11,35,2,43,17,19,7,1,1,25,17,6,4,63,25,17,36,32,74,88,6,1,4,2400,0,0,9,0,4.032893088514257,29.53980099502488,45.833333333333336,84,고양 오리온
S39G01N259,2021-2022,20220325,home,23,1,28,12,40,7,49,28,22,9,1,1,15,10,2,2,72,38,12,24,15,95,87,3,1,6,2400,0,0,6,0,30.34436821629245,52.96610169491526,59.375,123,수원 KT,17,2,21,9,30,3,27,12,42,13,2,2,6,4,1,2,71,27,17,35,23,71,77,1,0,6,2400,0,0,0,0,-30.34436821629245,26.19047619047619,26.19047619047619,72,안양 KGC
S39G01N260,2021-2022,20220326,home,20,1,24,17,41,7,44,22,33,10,0,0,11,6,3,0,77,32,18,38,12,80,88,4,1,12,2400,0,0,6,0,0.6356202446986998,43.10344827586207,44.44444444444444,90,창원 LG,15,2,22,9,31,4,45,23,18,6,1,1,17,9,7,8,64,30,19,39,20,75,81,6,0,10,2400,0,0,12,0,-0.6356202446986998,55.331991951710265,61.76470588235294,81,서울 SK
S39G01N261,2021-2022,20220326,away,15,2,22,12,34,3,42,21,21,2,3,3,18,11,2,2,66,26,14,28,19,65,84,7,0,9,2400,0,0,6,0,-31.064328705313343,31.310211946050092,33.333333333333336,70,울산 현대모비스,20,4,23,8,31,5,40,24,24,11,1,1,7,3,3,0,65,36,17,35,25,86,72,4,0,10,2400,0,1,10,0,31.064328705313343,67.78741865509761,70.58823529411765,107,대구 한국가스공사
S39G01N262,2021-2022,20220326,away,11,1,24,12,36,3,50,21,19,6,0,0,18,15,3,2,69,27,19,41,30,75,87,4,0,9,2400,0,0,4,0,-11.362296206820147,42.0757363253857,55.88235294117647,76,서울 삼성,13,3,28,8,36,3,43,20,18,7,1,1,22,19,4,2,62,28,18,37,30,82,84,3,0,9,2400,1,0,10,0,11.362296206820147,49.24242424242424,75.0,94,원주 DB
S39G01N263,2021-2022,20220327,away,20,2,23,6,29,3,43,25,16,5,0,0,11,6,6,2,59,30,18,37,25,71,70,5,0,13,2400,0,0,10,0,-20.425092888861002,41.40786749482402,46.666666666666664,83,울산 현대모비스,20,1,19,15,34,5,54,25,17,9,1,1,12,7,7,4,72,35,13,27,39,86,84,11,1,9,2400,0,0,16,0,20.425092888861002,50.730519480519476,68.75,105,고양 오리온
S39G01N264,2021-2022,20220327,home,20,1,35,6,41,1,40,24,24,8,2,2,13,12,3,2,66,34,13,26,17,88,79,3,0,8,2400,0,0,9,0,22.966214147187927,34.42796610169492,37.5,113,전주 KCC,14,0,24,11,35,3,30,13,46,15,0,0,4,3,3,4,76,28,13,26,23,74,80,5,1,10,2400,0,0,5,0,-22.966214147187927,33.43621399176955,33.333333333333336,71,안양 KGC
S39G01N265,2021-2022,20220327,home,18,6,23,11,34,3,36,20,24,12,3,3,11,6,4,0,63,35,16,35,24,88,74,6,2,18,2400,0,0,14,0,7.99160609162017,50.57803468208092,63.333333333333336,102,수원 KT,16,1,13,15,28,7,47,26,23,5,1,1,24,16,3,0,71,32,18,36,11,85,95,10,1,11,2400,0,0,13,0,-7.99160609162017,63.60078277886497,65.78947368421052,88,창원 LG
S39G01N266,2021-2022,20220405,home,30,3,26,4,30,3,36,25,38,12,1,0,10,5,10,4,75,37,13,27,14,91,85,12,0,8,2400,0,0,20,0,8.778261671599168,42.50386398763524,45.65217391304348,118,안양 KGC,20,3,34,8,42,1,42,24,25,8,2,2,13,8,5,8,69,34,14,28,14,84,82,4,0,17,2400,0,0,11,0,-8.778261671599168,39.54305799648506,47.05882352941177,97,서울 SK
S39G01N267,2021-2022,20220405,home,19,1,27,10,37,5,46,28,21,9,2,2,15,13,3,4,69,39,13,26,18,100,84,7,1,12,2400,1,0,3,0,15.22961574507967,48.4006734006734,55.55555555555556,124,원주 DB,21,3,18,8,26,2,44,23,31,12,2,2,3,3,4,0,77,37,15,31,19,89,80,7,0,8,2400,0,0,10,0,-15.22961574507967,62.26053639846744,66.66666666666667,100,창원 LG
S39G01N268,2021-2022,20220405,away,18,0,22,15,37,4,48,21,27,7,1,1,11,7,1,0,76,29,19,39,30,72,87,7,1,14,2400,0,0,9,0,-42.50487311986031,52.40683229813664,62.5,72,서울 삼성,22,4,30,9,39,0,37,23,28,12,1,1,23,17,8,4,66,36,15,31,41,101,89,10,0,9,2400,0,0,15,0,42.50487311986031,62.217194570135746,86.66666666666667,131,고양 오리온
S39G01N269,2021-2022,20220405,home,32,2,25,18,43,4,41,26,31,8,3,3,13,7,4,0,75,37,16,35,21,89,88,4,0,8,2400,0,0,16,0,18.945545183911648,34.09090909090909,34.09090909090909,122,울산 현대모비스,21,2,20,6,26,1,34,17,20,7,2,2,17,11,3,2,56,26,15,30,12,70,73,5,0,8,2400,0,0,6,0,-18.945545183911648,30.303030303030305,37.5,81,전주 KCC
S39G01N270,2021-2022,20220405,home,17,0,28,14,42,1,52,29,24,5,0,0,12,10,3,4,76,34,12,24,22,83,88,6,0,10,2400,0,0,6,0,5.232130583115534,64.90787269681742,69.04761904761905,95,대구 한국가스공사,17,0,27,5,32,4,38,22,25,7,3,3,12,10,3,4,66,32,16,33,19,81,78,9,0,13,2400,0,0,9,0,-5.232130583115534,29.52755905511811,28.125,94,수원 KT
