gameKey,seasonName,date,winner,H_AST,H_BLK,H_DREB,H_OREB,H_PRB,H_TRB,H_2PA,H_2PM,H_3PA,H_3PM,H_DKA,H_DKM,H_FTA,H_FTM,H_SWA,H_SWM,H_FGA,H_FGM,H_TPF,H_PF,H_SUB,H_PP,H_PA,H_STL,H_TTO,H_PTO,H_MIN,H_UF,H_TF,H_EJ,H_TO,H_NR,H_TS%,H_eFG%,H_EFF,H_TOV%,H_OREB%,H_FT%,H_AST%,H_AST/TO%,H_TEAM,A_AST,A_BLK,A_DREB,A_OREB,A_PRB,A_TRB,A_2PA,A_2PM,A_3PA,A_3PM,A_DKA,A_DKM,A_FTA,A_FTM,A_SWA,A_SWM,A_FGA,A_FGM,A_TPF,A_PF,A_SUB,A_PP,A_PA,A_STL,A_TTO,A_PTO,A_MIN,A_UF,A_TF,A_EJ,A_TO,A_NR,A_TS%,A_eFG%,A_EFF,A_TOV%,A_OREB%,A_FT%,A_AST%,A_AST/TO%,A_TEAM
S41G01N146,2022-2023,20230108,home,20,1,20,15,35,2,53,29,20,5,1,1,19,14,3,2,74,35,19,41,19,89,93,8,0,4,2400,0,0,0,4,6.2160187772266084,38.5551948051948,43.75,107,5.091649694501018,33.333333333333336,37.5,66.66666666666667,4.0,울산 현대모비스,18,0,19,8,27,3,41,19,16,9,3,3,16,12,0,0,60,31,18,38,27,83,76,3,0,11,2400,1,0,0,11,-6.2160187772266084,50.0,50.0,90,22.22222222222222,13.043478260869565,0.0,28.571428571428573,0.5,수원 KT
S41G01N147,2022-2023,20230108,home,21,1,34,7,41,3,40,18,26,10,5,5,11,7,4,2,71,33,18,38,12,83,82,4,0,6,2400,0,1,0,6,8.91447905455145,40.94412331406551,46.666666666666664,105,15.182186234817813,37.5,26.666666666666668,28.571428571428573,0.6666666666666666,안양 KGC,16,2,30,10,40,3,45,20,24,8,1,0,26,16,7,2,70,28,16,33,20,80,96,2,0,7,2400,0,0,0,7,-8.91447905455145,27.100271002710027,33.333333333333336,84,8.503401360544219,8.108108108108109,44.44444444444444,60.0,1.5,서울 SK
S41G01N148,2022-2023,20230108,away,13,4,24,17,41,4,47,21,23,4,1,0,10,4,4,0,71,25,18,40,21,58,81,7,0,9,2400,0,0,0,9,-18.305089685649406,24.16520210896309,29.41176470588235,66,5.060728744939271,25.0,23.529411764705884,60.0,3.0,서울 삼성,16,3,25,10,35,6,36,15,23,9,0,0,14,11,3,4,59,24,16,32,19,68,73,3,0,10,2400,0,0,0,10,18.305089685649406,42.643923240938165,46.15384615384615,83,11.933174224343677,7.6923076923076925,30.76923076923077,60.0,1.5,전주 KCC
S41G01N149,2022-2023,20230109,home,19,4,18,11,29,3,29,14,36,16,0,0,14,11,1,2,65,30,17,34,21,87,79,3,0,6,2400,0,0,0,6,14.504321513452993,44.73684210526316,44.73684210526316,101,5.0,40.0,0.0,66.66666666666667,4.0,고양 캐롯,13,1,20,14,34,4,51,28,14,4,1,1,9,6,1,0,66,33,19,40,25,76,75,6,3,9,2400,0,0,0,12,-14.504321513452993,48.25367647058823,56.25,86,10.121457489878543,14.285714285714286,25.0,55.55555555555556,2.5,대구 한국가스공사
S41G01N150,2022-2023,20230110,away,13,1,19,15,34,3,46,14,20,5,2,2,23,13,2,0,68,21,15,31,17,60,91,8,1,10,2400,1,0,0,11,-29.52502812496138,23.946360153256705,25.0,51,9.578544061302683,28.571428571428573,11.11111111111111,75.0,1.5,수원 KT,19,3,33,9,42,3,39,18,19,9,1,1,20,14,3,2,59,28,18,38,15,79,79,6,0,12,2400,1,0,0,12,29.52502812496138,38.58024691358025,50.0,103,4.273504273504273,24.0,55.55555555555556,50.0,4.0,전주 KCC
S41G01N151,2022-2023,20230110,away,17,6,30,13,43,1,47,19,25,4,0,0,18,11,4,4,72,23,19,41,22,61,90,5,0,10,2400,0,0,0,10,-29.95132658776788,34.3878954607978,44.73684210526316,67,11.961722488038278,23.076923076923077,36.8421052631579,75.0,2.0,서울 SK,21,3,37,10,47,2,43,22,25,10,1,1,20,9,7,6,69,33,19,41,25,85,89,6,1,10,2400,0,0,0,11,29.95132658776788,56.28517823639775,67.6470588235294,106,21.44082332761578,3.225806451612903,17.647058823529413,50.0,1.0,창원 LG
S41G01N152,2022-2023,20230111,away,17,1,14,17,31,5,46,19,28,9,1,1,23,19,1,2,75,29,17,35,18,86,98,8,0,9,2400,1,0,0,9,-17.88506309974828,51.581843191196704,63.1578947368421,89,8.305647840531561,33.333333333333336,36.8421052631579,70.0,3.5,울산 현대모비스,23,3,26,9,35,5,44,26,20,11,3,3,12,9,4,4,67,40,18,38,17,100,79,6,1,14,2400,0,0,0,15,17.88506309974828,47.2972972972973,56.666666666666664,127,22.52252252252252,6.666666666666667,33.333333333333336,87.5,1.4,안양 KGC
S41G01N153,2022-2023,20230117,away,24,3,27,8,35,3,45,23,20,7,3,3,11,8,4,0,68,33,16,32,23,81,79,5,0,11,2400,0,0,0,11,-2.587878091944404,45.498084291187745,47.22222222222222,102,9.578544061302683,37.5,11.11111111111111,87.5,3.5,원주 DB,21,0,23,7,30,1,50,26,18,7,1,1,9,7,5,2,69,34,14,28,26,82,78,8,1,9,2400,0,0,0,10,2.587878091944404,44.169611307420496,53.57142857142857,95,15.274949083503055,6.896551724137931,42.857142857142854,66.66666666666667,1.3333333333333333,창원 LG
S41G01N154,2022-2023,20230119,home,25,7,18,14,32,3,38,18,39,14,1,1,7,7,3,0,78,33,15,30,25,87,85,9,0,4,2400,0,0,0,4,20.75980587639222,64.96415770609319,72.22222222222223,114,4.921259842519685,57.142857142857146,16.666666666666668,81.81818181818181,9.0,고양 캐롯,17,3,27,11,38,4,45,25,15,3,2,2,11,9,7,2,62,30,14,28,23,72,73,3,0,15,2400,0,0,0,15,-20.75980587639222,53.5264483627204,61.53846153846154,88,17.772511848341228,5.2631578947368425,15.384615384615385,28.571428571428573,0.6666666666666666,원주 DB
S41G01N155,2022-2023,20230119,away,12,1,21,14,35,3,49,20,17,5,1,0,14,11,2,0,67,25,20,43,32,66,81,7,0,10,2400,0,0,0,10,-12.171127392803697,38.23529411764706,38.23529411764706,69,5.555555555555555,30.0,0.0,33.333333333333336,2.0,서울 삼성,17,2,26,18,44,3,38,19,25,8,1,0,24,15,3,0,64,27,17,37,20,77,88,6,1,15,2400,0,0,0,16,12.171127392803697,36.828422876949745,42.30769230769231,87,19.9203187250996,12.5,53.84615384615385,60.0,0.75,수원 KT
S41G01N156,2022-2023,20230120,home,21,2,28,7,35,8,39,20,27,6,0,0,15,11,8,6,66,26,19,40,22,69,81,4,0,10,2400,0,1,0,10,6.970578888387124,40.58441558441558,50.0,85,9.689922480620154,12.5,37.5,85.71428571428571,3.0,창원 LG,15,1,29,9,38,4,43,22,24,3,1,1,18,9,5,2,68,26,18,38,20,64,86,7,1,9,2400,0,1,0,10,-6.970578888387124,61.188811188811194,67.5,68,8.741258741258742,3.4482758620689653,10.0,41.666666666666664,2.5,대구 한국가스공사
S41G01N157,2022-2023,20230120,home,18,2,39,9,48,4,45,21,17,3,2,2,12,11,5,2,64,26,15,30,22,66,76,5,0,15,2400,0,0,0,15,3.417817644389146,35.21126760563381,35.294117647058826,89,18.281535648994517,22.22222222222222,11.764705882352942,83.33333333333333,1.25,울산 현대모비스,11,0,25,12,37,4,54,21,24,5,0,0,9,7,3,2,78,26,15,30,26,64,87,6,1,6,2400,0,0,0,7,-3.417817644389146,37.15034965034965,37.5,61,12.56281407035176,9.30232558139535,10.0,66.66666666666667,1.3333333333333333,전주 KCC
S41G01N158,2022-2023,20230121,away,17,4,29,10,39,4,38,16,22,8,5,5,10,7,4,2,65,29,19,39,17,73,75,5,0,17,2400,0,0,0,17,-2.1366371014414938,29.761904761904763,30.555555555555557,86,19.841269841269842,38.46153846153846,27.77777777777778,60.0,0.6,수원 KT,21,1,25,13,38,2,51,24,20,4,2,1,20,14,5,2,73,29,15,31,18,76,93,14,0,9,2400,0,0,0,9,2.1366371014414938,15.991471215351812,19.23076923076923,93,25.303643724696357,3.3333333333333335,30.76923076923077,150.0,0.6,서울 SK
S41G01N159,2022-2023,20230121,home,14,3,26,17,43,3,29,10,46,17,1,1,13,12,0,0,76,28,15,30,23,85,89,6,1,6,2400,0,0,0,7,26.694033814286968,67.90744466800805,73.52941176470588,98,10.06036217303823,42.857142857142854,11.764705882352942,30.0,1.5,고양 캐롯,18,3,28,6,34,3,33,19,26,7,2,2,8,2,6,2,61,28,16,32,18,65,69,3,1,11,2400,1,0,0,12,-26.694033814286968,56.67506297229219,69.23076923076923,75,22.371364653243845,7.142857142857143,15.384615384615385,75.0,1.5,안양 KGC
S41G01N160,2022-2023,20230121,away,18,3,19,12,31,5,53,26,15,4,3,2,17,14,5,0,71,32,16,34,24,82,88,12,1,10,2400,0,0,0,11,-2.829034753385102,44.29133858267716,46.875,98,14.763779527559056,42.857142857142854,18.75,57.142857142857146,1.3333333333333333,서울 삼성,17,2,19,5,24,7,38,20,17,9,2,2,21,14,4,0,57,31,18,38,28,85,78,8,0,16,2400,0,0,0,16,2.829034753385102,53.13199105145414,56.666666666666664,94,11.185682326621922,13.636363636363637,13.333333333333334,57.142857142857146,2.0,원주 DB
S41G01N161,2022-2023,20230122,away,17,2,14,10,24,7,50,24,21,9,0,0,19,11,5,2,71,33,18,41,36,86,90,7,0,10,2400,0,0,0,10,-15.765472417890905,37.346221441124776,47.05882352941177,87,13.786764705882351,11.11111111111111,23.529411764705884,42.857142857142854,1.0,대구 한국가스공사,21,3,26,12,38,1,41,27,22,8,1,1,18,13,3,0,64,36,18,37,27,93,82,8,1,15,2400,0,0,0,16,15.765472417890905,35.031847133757964,44.11764705882353,115,12.295081967213115,22.22222222222222,58.8235294117647,28.571428571428573,0.6666666666666666,울산 현대모비스
S41G01N162,2022-2023,20230122,home,24,3,28,11,39,3,41,22,23,11,4,4,17,8,7,5,68,37,17,35,17,93,85,4,0,7,2400,0,0,0,7,25.82221972671219,52.816901408450704,58.8235294117647,119,14.367816091954024,33.333333333333336,11.764705882352942,77.77777777777777,2.3333333333333335,창원 LG,12,3,22,5,27,2,36,19,28,9,1,1,9,7,4,2,65,29,16,33,23,74,74,2,1,7,2400,1,0,0,8,-25.82221972671219,77.96780684104628,85.29411764705883,74,0.0,0.0,11.764705882352942,25.0,0.0,전주 KCC
S41G01N163,2022-2023,20230122,home,21,2,27,8,35,6,43,21,21,9,3,3,23,16,3,0,67,33,16,35,15,91,90,11,0,7,2400,1,0,0,7,33.1153947050052,61.93693693693693,75.0,118,26.652452025586356,33.333333333333336,33.333333333333336,44.44444444444444,0.8,안양 KGC,6,2,20,16,36,2,45,16,19,4,3,3,19,16,2,2,67,23,18,37,27,66,86,3,3,17,2400,0,0,0,20,-33.1153947050052,44.233289646133684,55.26315789473684,48,8.156606851549755,15.625,42.10526315789474,10.0,0.5,서울 삼성
S41G01N164,2022-2023,20230123,home,19,5,26,14,40,6,52,24,16,6,0,0,17,14,4,0,68,30,18,37,24,80,85,4,0,13,2400,0,0,0,13,8.039000669635826,23.3843537414966,16.666666666666668,100,16.198704103671705,20.0,66.66666666666667,150.0,1.0,원주 DB,13,3,22,22,44,6,46,22,35,6,2,2,17,10,5,6,83,30,16,33,19,76,100,12,0,8,2400,0,0,0,8,-8.039000669635826,40.57187017001546,41.30434782608695,86,4.019292604501608,23.529411764705884,8.695652173913043,22.22222222222222,2.0,수원 KT
S41G01N165,2022-2023,20230123,home,15,1,21,16,37,3,48,25,22,4,2,2,18,16,3,2,72,31,17,36,10,82,90,4,2,9,2400,0,0,0,11,2.259164728620661,42.792792792792795,53.333333333333336,88,10.416666666666668,33.333333333333336,33.333333333333336,25.0,1.0,서울 SK,16,3,20,6,26,7,24,17,36,11,0,0,15,13,3,0,60,28,17,37,23,80,75,5,1,12,2400,0,0,0,13,-2.259164728620661,49.17184265010352,60.0,90,15.527950310559007,8.695652173913043,20.0,25.0,0.6666666666666666,고양 캐롯
S41G01N166,2022-2023,20230124,home,22,1,22,9,31,2,46,23,11,5,1,1,25,19,6,4,58,29,18,37,24,82,83,10,1,12,2400,0,0,0,13,11.653338180055727,27.63605442176871,29.166666666666668,100,27.881040892193308,44.44444444444444,66.66666666666667,66.66666666666667,0.3333333333333333,울산 현대모비스,17,1,20,13,33,4,41,19,21,6,2,2,19,15,2,0,64,27,20,43,22,75,83,5,0,14,2400,1,0,0,14,-11.653338180055727,36.1794500723589,39.473684210526315,80,8.460236886632826,18.51851851851852,31.57894736842105,71.42857142857143,2.5,창원 LG
S41G01N167,2022-2023,20230124,away,13,2,24,8,32,2,35,15,28,8,0,0,15,13,2,0,63,23,15,30,18,67,78,9,0,13,2400,0,0,0,13,-11.825160502162475,55.4016620498615,61.53846153846154,70,27.11496746203905,12.5,7.6923076923076925,66.66666666666667,0.8,전주 KCC,14,2,33,7,40,1,38,20,21,7,1,1,11,9,3,2,60,28,16,34,29,72,71,7,1,13,2400,0,0,0,14,11.825160502162475,35.1493848857645,38.23529411764706,88,9.633911368015413,14.285714285714286,23.529411764705884,33.333333333333336,1.0,대구 한국가스공사
S41G01N168,2022-2023,20230126,home,19,3,30,12,42,3,42,22,23,5,5,4,4,4,10,4,70,31,17,36,30,71,74,10,1,17,2400,0,0,0,18,7.149453058972412,44.08060453400503,46.15384615384615,91,36.563071297989026,33.333333333333336,15.384615384615385,66.66666666666667,0.5,원주 DB,8,2,20,9,29,5,35,17,28,7,0,0,14,10,4,4,63,24,15,30,26,65,77,11,2,16,2400,0,0,0,18,-7.149453058972412,32.31017770597738,34.21052631578947,59,19.40993788819876,11.764705882352942,21.05263157894737,60.0,0.6,대구 한국가스공사
S41G01N169,2022-2023,20230127,away,14,0,20,8,28,5,42,20,15,4,3,3,19,12,2,2,60,27,20,46,27,70,79,5,2,12,2400,0,0,0,14,-22.44262578179088,31.779661016949156,31.25,68,19.157088122605366,27.272727272727273,12.5,25.0,0.25,서울 삼성,17,3,26,11,37,1,40,26,19,4,0,0,28,21,5,0,59,30,18,38,21,85,87,7,0,11,2400,0,0,0,11,22.44262578179088,41.14420062695925,60.714285714285715,103,18.58736059479554,20.0,57.142857142857146,37.5,0.75,울산 현대모비스
S41G01N170,2022-2023,20230127,home,25,3,28,10,38,3,41,24,18,6,4,3,19,18,6,0,63,33,16,34,19,90,82,10,1,19,2400,0,0,0,20,12.675578818474207,37.27064220183486,37.5,118,26.7379679144385,33.333333333333336,6.25,50.0,0.5,수원 KT,13,3,16,8,24,4,18,12,47,15,1,1,8,5,5,5,66,28,16,35,23,76,74,9,1,15,2400,1,0,0,16,-12.675578818474207,39.0625,42.5,72,0.0,9.67741935483871,15.0,14.285714285714286,0.0,고양 캐롯
S41G01N171,2022-2023,20230128,home,16,5,32,11,43,3,57,36,33,9,0,0,28,19,7,10,90,45,19,47,35,118,118,5,0,9,2700,0,0,0,9,-2.260645224244783,44.345898004434595,55.76923076923077,127,9.351620947630924,23.076923076923077,26.923076923076923,30.76923076923077,1.3333333333333333,서울 SK,24,4,32,19,51,3,55,27,34,13,1,1,29,21,4,0,90,41,17,42,31,116,119,6,1,13,2700,0,1,0,14,2.260645224244783,39.97867803837953,48.07692307692308,133,14.484356894553883,17.94871794871795,30.76923076923077,70.0,1.4,대구 한국가스공사
S41G01N172,2022-2023,20230128,home,17,3,33,9,42,9,40,20,22,5,0,0,19,13,2,0,62,25,17,34,26,68,81,8,1,21,2400,0,0,0,22,-0.5052686261611541,26.395173453996986,26.666666666666668,82,17.761989342806395,22.22222222222222,53.333333333333336,25.0,0.25,창원 LG,10,3,22,8,30,1,42,21,25,4,0,0,11,9,6,8,67,25,18,39,17,63,78,10,0,12,2400,1,0,0,12,0.5052686261611541,19.77152899824253,17.647058823529413,61,17.57469244288225,15.384615384615385,23.529411764705884,33.333333333333336,0.25,안양 KGC
S41G01N173,2022-2023,20230128,home,26,5,24,13,37,0,52,30,16,4,6,6,7,5,7,2,74,40,16,33,25,89,81,9,1,6,2400,0,0,0,7,22.652376700580362,37.07627118644068,40.625,123,15.090543259557345,18.181818181818183,12.5,83.33333333333333,1.6666666666666667,원주 DB,14,1,22,13,35,1,41,19,25,9,0,0,9,8,3,4,66,28,13,26,20,73,75,4,1,13,2400,0,0,0,14,-22.652376700580362,30.594405594405597,30.0,75,8.741258741258742,20.0,10.0,60.0,1.5,전주 KCC
S41G01N174,2022-2023,20230129,away,19,2,21,13,34,3,43,23,24,7,2,2,12,9,4,2,69,32,15,32,18,80,81,7,2,14,2400,0,0,0,16,-7.1754525402084255,39.97867803837953,42.30769230769231,89,21.321961620469086,0.0,30.76923076923077,60.0,0.75,수원 KT,21,1,21,16,37,5,44,24,24,7,3,3,10,6,4,4,71,34,14,30,21,81,81,9,1,12,2400,0,0,0,13,7.1754525402084255,34.129692832764505,36.36363636363637,100,11.79245283018868,25.0,4.545454545454546,37.5,1.0,창원 LG
S41G01N175,2022-2023,20230129,home,17,1,25,20,45,5,45,18,35,10,0,0,25,21,3,0,80,28,20,43,18,87,105,10,1,16,2700,0,1,0,17,-2.409638554216869,50.55147058823529,56.25,92,10.121457489878543,50.0,25.0,50.0,2.0,안양 KGC,18,3,32,8,40,1,40,19,24,9,0,0,25,20,4,0,64,28,19,42,22,85,89,11,1,16,2700,1,0,0,17,2.409638554216869,38.26530612244898,41.666666666666664,100,11.415525114155251,3.8461538461538463,66.66666666666667,50.0,1.0,대구 한국가스공사
S41G01N176,2022-2023,20230129,home,17,4,27,9,36,7,43,19,28,10,0,0,12,11,5,0,71,29,18,38,22,79,83,4,1,8,2400,0,0,0,9,18.962715562077932,50.65123010130246,60.526315789473685,95,0.0,30.0,31.57894736842105,40.0,0.0,울산 현대모비스,14,6,28,14,42,5,55,23,16,2,0,0,15,13,1,0,71,25,15,31,19,65,86,4,1,12,2400,0,0,0,13,-18.962715562077932,35.1493848857645,41.1764705882353,75,9.633911368015413,6.896551724137931,23.529411764705884,57.142857142857146,2.0,서울 SK
S41G01N177,2022-2023,20230130,home,13,3,27,11,38,4,35,17,33,5,2,2,19,15,2,2,70,24,17,35,16,68,89,10,0,7,2400,0,0,0,7,2.552047346694721,35.885167464114836,43.333333333333336,79,0.0,22.22222222222222,46.666666666666664,66.66666666666667,0.0,고양 캐롯,13,4,33,10,43,2,36,17,21,4,1,1,23,17,5,4,58,22,19,44,27,65,81,5,0,15,2400,0,0,0,15,-2.552047346694721,25.41589648798521,23.076923076923077,75,20.36659877800407,12.903225806451612,46.15384615384615,100.0,0.75,서울 삼성
S41G01N178,2022-2023,20230131,home,17,2,21,6,27,2,33,22,24,9,1,1,18,15,3,4,58,32,18,38,21,88,76,4,0,11,2400,0,0,0,11,6.961332675262483,46.900489396411096,65.38461538461539,100,10.799136069114471,20.0,61.53846153846154,42.857142857142854,1.5,수원 KT,17,1,18,13,31,0,41,27,28,7,0,0,13,9,4,4,69,34,18,39,28,84,82,8,3,10,2400,0,0,0,13,-6.961332675262483,34.19452887537994,38.63636363636363,89,17.65536723163842,27.586206896551722,13.636363636363637,25.0,0.4,대구 한국가스공사
S41G01N179,2022-2023,20230131,away,17,2,27,10,37,1,45,25,20,6,0,0,18,13,5,4,65,31,16,33,11,81,83,6,1,8,2400,0,0,0,9,-2.754107554695878,58.8235294117647,58.8235294117647,96,5.555555555555555,12.5,0.0,44.44444444444444,4.0,전주 KCC,20,3,23,10,33,6,38,18,29,13,2,1,9,6,6,2,69,32,17,36,14,83,78,4,1,8,2400,0,0,0,9,2.754107554695878,56.00358422939068,63.888888888888886,100,4.921259842519685,10.0,16.666666666666668,70.0,7.0,안양 KGC
S41G01N180,2022-2023,20230201,away,15,4,30,6,36,3,40,18,22,8,0,0,14,12,4,2,62,26,18,38,19,72,76,5,0,12,2400,1,0,0,12,-2.540676619584616,38.888888888888886,38.888888888888886,85,21.73913043478261,30.0,0.0,60.0,0.6,서울 SK,17,2,24,16,40,5,46,17,29,10,1,1,12,9,6,7,76,28,19,39,17,75,88,10,1,10,2400,0,0,0,11,2.540676619584616,35.56910569105691,41.666666666666664,87,15.673981191222571,14.285714285714286,44.44444444444444,66.66666666666667,1.0,창원 LG
S41G01N181,2022-2023,20230202,away,19,1,19,19,38,6,24,12,55,13,0,0,3,2,1,0,79,25,15,30,24,65,82,6,1,15,2400,0,0,0,16,-23.585600765171336,38.63636363636363,38.63636363636363,64,4.3478260869565215,38.46153846153846,0.0,85.71428571428571,6.0,고양 캐롯,17,3,31,11,42,3,45,27,22,4,4,3,10,10,7,8,71,34,17,34,20,82,81,9,0,11,2400,0,0,0,11,23.585600765171336,35.54502369668246,35.714285714285715,108,21.1864406779661,13.636363636363637,14.285714285714286,75.0,0.75,안양 KGC
S41G01N182,2022-2023,20230202,home,15,3,22,11,33,5,33,17,25,5,1,1,28,22,3,0,59,23,20,40,33,73,87,6,1,8,2400,0,0,0,9,1.871112896858591,37.262872628726285,44.44444444444444,84,0.0,60.0,44.44444444444444,50.0,0.0,서울 삼성,19,4,21,9,30,6,37,16,18,6,2,2,22,16,0,0,57,24,20,44,25,70,79,3,0,9,2400,0,0,0,9,-1.871112896858591,46.2962962962963,72.22222222222223,84,19.329896907216494,4.3478260869565215,88.88888888888889,120.0,2.0,수원 KT
S41G01N183,2022-2023,20230203,home,13,3,27,11,38,5,44,24,25,5,0,0,19,13,3,0,69,29,16,33,19,76,88,4,0,12,2400,0,0,0,12,1.6274345737094933,39.0625,46.875,81,5.330490405117271,22.22222222222222,25.0,28.571428571428573,2.0,창원 LG,20,1,27,7,34,6,55,25,13,3,2,2,15,11,7,0,70,30,19,42,31,74,85,10,0,8,2400,0,0,0,8,-1.6274345737094933,37.53753753753754,38.888888888888886,93,8.8339222614841,12.903225806451612,33.333333333333336,57.142857142857146,2.0,원주 DB
S41G01N184,2022-2023,20230204,home,13,7,22,4,26,6,37,17,20,6,1,1,13,10,3,2,58,24,14,29,19,64,71,7,0,8,2400,0,0,0,8,4.589339845534894,48.231511254019296,50.0,78,30.413625304136257,0.0,9.090909090909092,40.0,0.4,안양 KGC,10,1,29,18,47,4,43,16,28,7,0,0,11,8,1,2,71,23,16,33,21,61,82,6,2,10,2400,0,0,0,12,-4.589339845534894,25.917065390749602,26.666666666666668,66,14.231499051233397,12.0,46.666666666666664,100.0,1.0,서울 삼성
S41G01N185,2022-2023,20230204,away,21,2,25,18,43,7,43,26,25,6,0,0,15,12,5,2,68,32,18,40,25,82,83,4,1,16,2400,0,1,0,17,-0.6887052341597695,50.0,50.0,103,18.181818181818183,55.55555555555556,0.0,50.0,1.0,울산 현대모비스,13,3,14,10,24,3,27,15,41,13,0,0,18,15,2,0,68,28,18,36,17,84,86,8,1,8,2400,0,0,0,9,0.6887052341597695,46.1335676625659,50.0,83,13.786764705882351,13.793103448275861,23.529411764705884,0.0,0.0,고양 캐롯
S41G01N186,2022-2023,20230204,away,14,0,17,8,25,5,38,23,21,6,0,0,16,9,4,2,59,29,17,35,27,73,75,7,0,12,2400,0,0,0,12,-5.283929973321136,28.645833333333336,33.333333333333336,75,33.0188679245283,12.5,41.666666666666664,25.0,0.14285714285714285,대구 한국가스공사,21,2,22,8,30,2,30,18,30,11,0,0,10,7,2,2,60,29,18,37,19,76,70,8,0,13,2400,0,0,0,13,5.283929973321136,19.267822736030826,20.0,92,26.36203866432337,15.0,26.666666666666668,66.66666666666667,0.3333333333333333,수원 KT
S41G01N187,2022-2023,20230205,home,14,3,25,21,46,5,48,19,29,12,1,1,5,4,2,2,78,32,16,32,26,80,83,3,0,9,2400,1,0,0,9,15.290558533050174,49.586776859504134,58.8235294117647,95,0.0,40.0,29.41176470588235,50.0,0.0,울산 현대모비스,11,5,22,14,36,3,50,24,21,3,0,0,15,14,2,2,71,27,16,32,25,71,86,4,0,6,2400,0,0,0,6,-15.290558533050174,25.275735294117645,25.0,79,5.330490405117271,10.714285714285714,25.0,33.333333333333336,1.0,원주 DB
S41G01N188,2022-2023,20230205,home,19,3,34,6,40,2,34,19,28,12,1,1,12,11,4,2,63,32,18,38,19,87,75,6,2,14,2400,0,0,0,16,32.170170878286584,46.666666666666664,46.666666666666664,109,31.818181818181817,11.11111111111111,0.0,80.0,0.5714285714285714,전주 KCC,13,2,22,12,34,4,54,24,19,1,1,1,14,11,5,2,74,26,15,32,18,64,88,8,0,10,2400,0,0,0,10,-32.170170878286584,33.42245989304813,33.333333333333336,64,8.532423208191126,8.108108108108109,4.761904761904762,57.142857142857146,2.0,창원 LG
S41G01N189,2022-2023,20230205,home,27,1,26,10,36,2,49,31,17,6,4,3,16,10,10,6,70,40,14,29,13,96,86,9,1,7,2400,0,0,0,8,17.254443002611097,50.67567567567567,66.66666666666667,127,22.522522522522525,20.0,33.333333333333336,71.42857142857143,1.25,서울 SK,11,1,20,6,26,4,25,17,39,13,0,0,11,10,0,0,64,30,15,30,16,83,75,5,1,11,2400,0,0,0,12,-17.254443002611097,31.310211946050092,33.333333333333336,83,15.182186234817813,13.333333333333334,26.666666666666668,0.0,0.0,고양 캐롯
S41G01N190,2022-2023,20230206,away,22,1,18,14,32,4,41,20,33,12,0,0,11,8,1,0,74,32,19,38,16,84,85,7,0,8,2400,1,0,0,8,-1.8031421248599457,50.317796610169495,53.125,97,10.593220338983052,42.857142857142854,12.5,85.71428571428571,3.0,수원 KT,21,2,22,7,29,6,33,17,27,12,5,5,12,7,3,0,65,34,15,30,10,87,77,5,1,11,2400,0,0,0,12,1.8031421248599457,40.48582995951417,46.42857142857143,102,15.991471215351813,5.2631578947368425,28.571428571428573,66.66666666666667,1.3333333333333333,안양 KGC
S41G01N191,2022-2023,20230207,home,18,7,28,9,37,3,43,24,23,6,0,0,12,7,5,0,66,30,16,32,21,73,78,8,1,8,2400,1,0,0,9,10.412289427071428,47.97441364605543,61.53846153846154,96,16.891891891891895,0.0,30.76923076923077,71.42857142857143,1.6666666666666667,서울 SK,19,2,23,14,37,5,53,23,21,7,0,0,4,1,4,0,74,30,17,34,21,68,78,7,1,11,2400,0,1,0,12,-10.412289427071428,35.594639865996655,38.095238095238095,79,12.057877813504824,22.22222222222222,9.523809523809524,57.142857142857146,1.3333333333333333,울산 현대모비스
S41G01N192,2022-2023,20230208,away,20,0,22,4,26,0,40,26,21,10,1,1,21,18,4,2,62,37,19,42,19,102,83,9,0,14,2400,0,0,0,14,-5.960941979924883,70.85020242914979,89.28571428571429,115,27.57352941176471,25.0,28.571428571428573,63.63636363636363,1.1666666666666667,대구 한국가스공사,22,1,21,9,30,2,40,24,28,13,1,1,23,19,4,2,69,38,19,40,22,108,92,9,0,12,2400,0,0,0,12,5.960941979924883,48.7987987987988,58.333333333333336,125,19.50078003120125,15.384615384615385,33.333333333333336,55.55555555555556,1.0,창원 LG
S41G01N193,2022-2023,20230209,home,17,7,26,14,40,6,41,21,29,9,3,3,13,5,4,4,73,33,16,33,16,80,86,9,0,9,2400,0,0,0,9,13.410023826936225,50.0,50.0,102,5.882352941176471,42.857142857142854,0.0,42.857142857142854,3.0,안양 KGC,12,2,27,12,39,3,45,16,19,7,2,2,15,13,5,2,66,25,17,36,24,70,81,7,1,13,2400,0,0,0,14,-13.410023826936225,28.558875219683653,26.470588235294116,76,0.0,16.129032258064516,23.529411764705884,0.0,0.0,원주 DB
S41G01N194,2022-2023,20230209,away,15,1,23,12,35,0,39,23,21,3,0,0,19,15,6,6,60,26,16,35,16,70,79,7,1,12,2400,0,0,0,13,-10.561697218822644,37.31343283582089,38.46153846153846,77,16.891891891891895,22.22222222222222,30.76923076923077,100.0,1.3333333333333333,전주 KCC,14,1,21,11,32,2,41,22,23,7,1,1,12,9,6,0,65,30,18,38,23,76,77,7,0,8,2400,0,0,0,8,10.561697218822644,32.196969696969695,37.5,86,0.0,8.0,83.33333333333333,50.0,0.0,울산 현대모비스
