경기ID,쿼터,2PA_Away,2PA_Home,2PM_Away,2PM_Home,3PA_Away,3PA_Home,3PM_Away,3PM_Home,AST_Away,AST_Home,BLK_Away,BLK_Home,DK_Away,DK_Home,DREB_Away,DREB_Home,FGA_Away,FGA_Home,FGM_Away,FGM_Home,FTA_Away,FTA_Home,FTM_Away,FTM_Home,GD_Away,GD_Home,OREB_Away,OREB_Home,PF_Away,PF_Home,PTS_Away,PTS_Home,REB_Away,REB_Home,STL_Away,STL_Home,TO_Away,TO_Home,PTS_diff,2PM_diff,2PA_diff,3PM_diff,3PA_diff,FGM_diff,FGA_diff,FTM_diff,FTA_diff,OREB_diff,DREB_diff,REB_diff,AST_diff,STL_diff,BLK_diff,GD_diff,DK_diff,TO_diff,PF_diff,Home_Win
S45G01N187,4.0,47.0,42.0,28.0,16.0,15.0,35.0,0.0,13.0,15.0,16.0,3.0,2.0,1.0,1.0,31.0,24.0,62.0,77.0,28.0,29.0,20.0,6.0,11.0,5.0,0.0,0.0,11.0,14.0,14.0,21.0,67.0,76.0,42.0,38.0,5.0,10.0,12.0,9.0,9.0,-12.0,-5.0,13.0,20.0,1.0,15.0,-6.0,-14.0,3.0,-7.0,-4.0,1.0,5.0,-1.0,0.0,0.0,-3.0,7.0,1
S45G01N188,1.0,12.0,11.0,10.0,6.0,10.0,5.0,2.0,2.0,7.0,5.0,1.0,0.0,1.0,0.0,5.0,4.0,22.0,16.0,12.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,3.0,4.0,30.0,18.0,10.0,6.0,4.0,0.0,0.0,5.0,-12.0,-4.0,-1.0,0.0,-5.0,-4.0,-6.0,-4.0,-4.0,-3.0,-1.0,-4.0,-2.0,-4.0,-1.0,0.0,-1.0,5.0,1.0,0
S45G01N188,2.0,24.0,26.0,17.0,15.0,12.0,9.0,2.0,3.0,13.0,14.0,2.0,0.0,5.0,0.0,11.0,9.0,36.0,35.0,19.0,18.0,14.0,7.0,12.0,3.0,0.0,0.0,7.0,6.0,9.0,9.0,52.0,42.0,18.0,15.0,5.0,2.0,4.0,7.0,-10.0,-2.0,2.0,1.0,-3.0,-1.0,-1.0,-9.0,-7.0,-1.0,-2.0,-3.0,1.0,-3.0,-2.0,0.0,-5.0,3.0,0.0,0
S45G01N188,3.0,33.0,34.0,22.0,20.0,23.0,17.0,6.0,4.0,18.0,20.0,3.0,3.0,5.0,0.0,19.0,14.0,56.0,51.0,28.0,24.0,17.0,8.0,15.0,4.0,1.0,0.0,13.0,7.0,12.0,14.0,77.0,56.0,32.0,21.0,5.0,3.0,5.0,9.0,-21.0,-2.0,1.0,-2.0,-6.0,-4.0,-5.0,-11.0,-9.0,-6.0,-5.0,-11.0,2.0,-2.0,0.0,-1.0,-5.0,4.0,2.0,0
S45G01N188,4.0,43.0,44.0,29.0,27.0,29.0,22.0,8.0,6.0,24.0,24.0,4.0,3.0,5.0,0.0,24.0,16.0,72.0,66.0,37.0,33.0,22.0,12.0,19.0,8.0,1.0,0.0,17.0,8.0,16.0,18.0,101.0,80.0,41.0,24.0,6.0,7.0,10.0,10.0,-21.0,-2.0,1.0,-2.0,-7.0,-4.0,-6.0,-11.0,-10.0,-9.0,-8.0,-17.0,0.0,1.0,-1.0,-1.0,-5.0,0.0,2.0,0
S45G01N189,1.0,17.0,10.0,10.0,6.0,5.0,7.0,2.0,2.0,6.0,7.0,0.0,2.0,0.0,0.0,8.0,6.0,22.0,17.0,12.0,8.0,3.0,5.0,1.0,4.0,0.0,0.0,4.0,1.0,4.0,2.0,27.0,22.0,12.0,7.0,1.0,0.0,1.0,1.0,-5.0,-4.0,-7.0,0.0,2.0,-4.0,-5.0,3.0,2.0,-3.0,-2.0,-5.0,1.0,-1.0,2.0,0.0,0.0,0.0,-2.0,0
S45G01N189,2.0,26.0,19.0,15.0,9.0,13.0,15.0,4.0,4.0,11.0,10.0,0.0,2.0,0.0,0.0,16.0,12.0,39.0,34.0,19.0,13.0,5.0,8.0,3.0,6.0,0.0,0.0,7.0,3.0,8.0,5.0,45.0,36.0,23.0,15.0,1.0,1.0,3.0,2.0,-9.0,-6.0,-7.0,0.0,2.0,-6.0,-5.0,3.0,3.0,-4.0,-4.0,-8.0,-1.0,0.0,2.0,0.0,0.0,-1.0,-3.0,0
S45G01N189,3.0,33.0,28.0,18.0,14.0,24.0,22.0,7.0,6.0,12.0,13.0,0.0,3.0,0.0,1.0,22.0,19.0,57.0,50.0,25.0,20.0,5.0,10.0,3.0,7.0,0.0,0.0,11.0,5.0,13.0,9.0,60.0,53.0,33.0,24.0,3.0,2.0,4.0,4.0,-7.0,-4.0,-5.0,-1.0,-2.0,-5.0,-7.0,4.0,5.0,-6.0,-3.0,-9.0,1.0,-1.0,3.0,0.0,1.0,0.0,-4.0,0
S45G01N189,4.0,41.0,38.0,22.0,21.0,29.0,29.0,8.0,6.0,16.0,15.0,1.0,4.0,0.0,1.0,31.0,24.0,70.0,67.0,30.0,27.0,11.0,12.0,9.0,8.0,0.0,0.0,12.0,6.0,18.0,14.0,77.0,68.0,43.0,30.0,7.0,5.0,10.0,8.0,-9.0,-1.0,-3.0,-2.0,0.0,-3.0,-3.0,-1.0,1.0,-6.0,-7.0,-13.0,-1.0,-2.0,3.0,0.0,1.0,-2.0,-4.0,0
S45G01N19,1.0,8.0,15.0,2.0,9.0,8.0,5.0,3.0,1.0,5.0,5.0,2.0,1.0,0.0,0.0,6.0,7.0,16.0,20.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,13.0,21.0,7.0,11.0,1.0,2.0,2.0,2.0,8.0,7.0,7.0,-2.0,-3.0,5.0,4.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0
S45G01N19,2.0,21.0,24.0,11.0,15.0,16.0,11.0,6.0,3.0,11.0,11.0,2.0,1.0,0.0,0.0,12.0,13.0,37.0,35.0,17.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,6.0,40.0,39.0,14.0,18.0,4.0,2.0,2.0,7.0,-1.0,4.0,3.0,-3.0,-5.0,1.0,-2.0,0.0,1.0,3.0,1.0,4.0,0.0,-2.0,-1.0,0.0,0.0,5.0,-1.0,0
S45G01N19,3.0,33.0,30.0,17.0,16.0,22.0,16.0,8.0,5.0,17.0,12.0,3.0,2.0,0.0,0.0,17.0,22.0,55.0,46.0,25.0,21.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,6.0,11.0,10.0,58.0,49.0,20.0,28.0,8.0,2.0,3.0,15.0,-9.0,-1.0,-3.0,-3.0,-6.0,-4.0,-9.0,2.0,3.0,3.0,5.0,8.0,-5.0,-6.0,-1.0,0.0,0.0,12.0,-1.0,0
S45G01N19,4.0,42.0,40.0,22.0,22.0,31.0,24.0,11.0,8.0,22.0,18.0,4.0,3.0,1.0,0.0,23.0,29.0,73.0,64.0,33.0,30.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,7.0,12.0,13.0,77.0,70.0,28.0,36.0,9.0,4.0,6.0,17.0,-7.0,0.0,-2.0,-3.0,-7.0,-3.0,-9.0,2.0,3.0,2.0,6.0,8.0,-4.0,-5.0,-1.0,0.0,-1.0,11.0,1.0,0
S45G01N190,1.0,12.0,11.0,7.0,8.0,8.0,5.0,2.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,3.0,6.0,20.0,16.0,9.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,3.0,20.0,23.0,6.0,7.0,1.0,1.0,2.0,3.0,3.0,1.0,-1.0,0.0,-3.0,1.0,-4.0,1.0,1.0,-2.0,3.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1
S45G01N190,2.0,25.0,18.0,12.0,12.0,13.0,11.0,2.0,6.0,7.0,8.0,1.0,2.0,0.0,0.0,8.0,12.0,38.0,29.0,14.0,18.0,8.0,9.0,6.0,8.0,0.0,0.0,5.0,2.0,11.0,9.0,36.0,50.0,13.0,14.0,2.0,2.0,3.0,5.0,14.0,0.0,-7.0,4.0,-2.0,4.0,-9.0,2.0,1.0,-3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,-2.0,1
S45G01N190,3.0,35.0,29.0,17.0,14.0,19.0,18.0,5.0,8.0,15.0,10.0,2.0,2.0,0.0,0.0,19.0,20.0,54.0,47.0,22.0,22.0,10.0,9.0,8.0,8.0,0.0,0.0,5.0,4.0,15.0,14.0,57.0,60.0,24.0,24.0,4.0,2.0,5.0,8.0,3.0,-3.0,-6.0,3.0,-1.0,0.0,-7.0,0.0,-1.0,-1.0,1.0,0.0,-5.0,-2.0,0.0,0.0,0.0,3.0,-1.0,1
S45G01N190,4.0,44.0,37.0,22.0,20.0,26.0,25.0,7.0,12.0,21.0,14.0,2.0,3.0,2.0,0.0,22.0,25.0,70.0,62.0,29.0,32.0,12.0,14.0,10.0,12.0,0.0,1.0,8.0,5.0,20.0,18.0,75.0,88.0,30.0,30.0,4.0,3.0,7.0,9.0,13.0,-2.0,-7.0,5.0,-1.0,3.0,-8.0,2.0,2.0,-3.0,3.0,0.0,-7.0,-1.0,1.0,1.0,-2.0,2.0,-2.0,1
S45G01N191,1.0,9.0,14.0,4.0,4.0,7.0,8.0,2.0,3.0,4.0,6.0,0.0,1.0,1.0,0.0,7.0,6.0,16.0,22.0,6.0,7.0,8.0,6.0,5.0,5.0,0.0,1.0,2.0,7.0,6.0,7.0,19.0,22.0,9.0,13.0,2.0,2.0,3.0,2.0,3.0,0.0,5.0,1.0,1.0,1.0,6.0,0.0,-2.0,5.0,-1.0,4.0,2.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0
S45G01N191,2.0,24.0,24.0,15.0,10.0,12.0,15.0,5.0,4.0,14.0,10.0,1.0,2.0,1.0,3.0,13.0,9.0,36.0,39.0,20.0,14.0,10.0,6.0,7.0,5.0,0.0,2.0,4.0,11.0,9.0,9.0,52.0,37.0,17.0,20.0,8.0,4.0,7.0,9.0,-15.0,-5.0,0.0,-1.0,3.0,-6.0,3.0,-2.0,-4.0,7.0,-4.0,3.0,-4.0,-4.0,1.0,2.0,2.0,2.0,0.0,0
S45G01N191,3.0,34.0,33.0,20.0,15.0,20.0,22.0,8.0,7.0,21.0,15.0,2.0,4.0,1.0,4.0,21.0,12.0,54.0,55.0,28.0,22.0,12.0,12.0,9.0,9.0,0.0,3.0,8.0,12.0,15.0,13.0,73.0,60.0,29.0,24.0,9.0,6.0,13.0,11.0,-13.0,-5.0,-1.0,-1.0,2.0,-6.0,1.0,0.0,0.0,4.0,-9.0,-5.0,-6.0,-3.0,2.0,3.0,3.0,-2.0,-2.0,0
S45G01N191,4.0,42.0,42.0,23.0,21.0,31.0,30.0,12.0,11.0,28.0,21.0,2.0,4.0,1.0,4.0,27.0,18.0,73.0,72.0,35.0,32.0,16.0,14.0,13.0,10.0,0.0,3.0,12.0,13.0,20.0,18.0,95.0,85.0,39.0,31.0,11.0,9.0,16.0,14.0,-10.0,-2.0,0.0,-1.0,-1.0,-3.0,-1.0,-3.0,-2.0,1.0,-9.0,-8.0,-7.0,-2.0,2.0,3.0,3.0,-2.0,-2.0,0
S45G01N192,1.0,10.0,10.0,3.0,5.0,9.0,11.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,9.0,7.0,19.0,21.0,4.0,6.0,2.0,4.0,1.0,3.0,0.0,0.0,7.0,5.0,5.0,1.0,10.0,16.0,16.0,12.0,0.0,1.0,3.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-4.0,-1.0,1.0,2.0,0.0,0.0,-3.0,-4.0,0
S45G01N192,2.0,21.0,24.0,6.0,10.0,16.0,14.0,2.0,2.0,5.0,4.0,0.0,3.0,0.0,0.0,16.0,16.0,37.0,38.0,8.0,12.0,6.0,8.0,3.0,7.0,0.0,1.0,12.0,7.0,11.0,6.0,21.0,33.0,28.0,23.0,2.0,2.0,6.0,3.0,12.0,4.0,3.0,0.0,-2.0,4.0,1.0,4.0,2.0,-5.0,0.0,-5.0,-1.0,0.0,3.0,1.0,0.0,-3.0,-5.0,0
S45G01N192,3.0,31.0,35.0,14.0,13.0,22.0,22.0,4.0,3.0,13.0,6.0,6.0,4.0,0.0,0.0,27.0,20.0,53.0,57.0,18.0,16.0,13.0,10.0,8.0,8.0,0.0,1.0,14.0,11.0,15.0,12.0,48.0,43.0,41.0,31.0,4.0,5.0,10.0,7.0,-5.0,-1.0,4.0,-1.0,0.0,-2.0,4.0,0.0,-3.0,-3.0,-7.0,-10.0,-7.0,1.0,-2.0,1.0,0.0,-3.0,-3.0,0
S45G01N192,4.0,43.0,50.0,16.0,18.0,29.0,32.0,7.0,3.0,17.0,9.0,7.0,6.0,0.0,1.0,34.0,27.0,72.0,82.0,23.0,21.0,17.0,13.0,10.0,11.0,0.0,1.0,22.0,21.0,20.0,17.0,63.0,56.0,56.0,48.0,4.0,6.0,12.0,7.0,-7.0,2.0,7.0,-4.0,3.0,-2.0,10.0,1.0,-4.0,-1.0,-7.0,-8.0,-8.0,2.0,-1.0,1.0,1.0,-5.0,-3.0,0
S45G01N193,1.0,11.0,10.0,3.0,9.0,8.0,9.0,3.0,3.0,6.0,7.0,0.0,2.0,0.0,2.0,7.0,9.0,19.0,19.0,6.0,12.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,17.0,28.0,10.0,9.0,0.0,1.0,2.0,0.0,11.0,6.0,-1.0,0.0,1.0,6.0,0.0,-1.0,-2.0,-3.0,2.0,-1.0,1.0,1.0,2.0,0.0,2.0,-2.0,0.0,1
S45G01N193,2.0,18.0,19.0,8.0,16.0,15.0,17.0,5.0,5.0,11.0,12.0,0.0,2.0,1.0,2.0,15.0,13.0,33.0,36.0,13.0,21.0,4.0,4.0,3.0,3.0,0.0,0.0,5.0,0.0,8.0,8.0,34.0,50.0,20.0,13.0,1.0,6.0,10.0,2.0,16.0,8.0,1.0,0.0,2.0,8.0,3.0,0.0,0.0,-5.0,-2.0,-7.0,1.0,5.0,2.0,0.0,1.0,-8.0,0.0,1
S45G01N193,3.0,28.0,22.0,12.0,19.0,24.0,28.0,10.0,10.0,20.0,16.0,0.0,3.0,1.0,2.0,18.0,19.0,52.0,50.0,22.0,29.0,7.0,8.0,5.0,7.0,0.0,1.0,9.0,3.0,13.0,13.0,59.0,75.0,27.0,22.0,4.0,7.0,12.0,7.0,16.0,7.0,-6.0,0.0,4.0,7.0,-2.0,2.0,1.0,-6.0,1.0,-5.0,-4.0,3.0,3.0,1.0,1.0,-5.0,0.0,1
S45G01N193,4.0,37.0,30.0,18.0,23.0,31.0,37.0,12.0,12.0,25.0,21.0,1.0,3.0,1.0,2.0,26.0,25.0,68.0,67.0,30.0,35.0,13.0,9.0,8.0,7.0,0.0,1.0,12.0,6.0,17.0,18.0,80.0,89.0,38.0,31.0,6.0,9.0,15.0,11.0,9.0,5.0,-7.0,0.0,6.0,5.0,-1.0,-1.0,-4.0,-6.0,-1.0,-7.0,-4.0,3.0,2.0,1.0,1.0,-4.0,1.0,1
S45G01N194,1.0,14.0,12.0,9.0,7.0,4.0,5.0,1.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,6.0,7.0,18.0,17.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,21.0,17.0,7.0,8.0,1.0,1.0,1.0,2.0,-4.0,-2.0,-2.0,0.0,1.0,-2.0,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1
S45G01N194,2.0,25.0,27.0,14.0,15.0,8.0,8.0,1.0,3.0,9.0,12.0,1.0,1.0,2.0,0.0,9.0,16.0,33.0,35.0,15.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,7.0,31.0,39.0,11.0,19.0,4.0,4.0,4.0,5.0,8.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,7.0,8.0,3.0,0.0,0.0,0.0,-2.0,1.0,0.0,1
S45G01N194,3.0,35.0,42.0,16.0,22.0,11.0,13.0,1.0,4.0,11.0,16.0,2.0,2.0,2.0,0.0,17.0,26.0,46.0,55.0,17.0,26.0,2.0,4.0,1.0,0.0,1.0,0.0,4.0,7.0,11.0,10.0,36.0,56.0,21.0,33.0,4.0,6.0,9.0,6.0,20.0,6.0,7.0,3.0,2.0,9.0,9.0,-1.0,2.0,3.0,9.0,12.0,5.0,2.0,0.0,-1.0,-2.0,-3.0,-1.0,1
S45G01N194,4.0,41.0,53.0,19.0,28.0,19.0,18.0,4.0,5.0,16.0,22.0,2.0,2.0,2.0,0.0,20.0,30.0,60.0,71.0,23.0,33.0,13.0,8.0,12.0,3.0,2.0,0.0,6.0,10.0,17.0,18.0,62.0,74.0,26.0,40.0,5.0,7.0,10.0,10.0,12.0,9.0,12.0,1.0,-1.0,10.0,11.0,-9.0,-5.0,4.0,10.0,14.0,6.0,2.0,0.0,-2.0,-2.0,0.0,1.0,1
S45G01N195,1.0,13.0,11.0,5.0,7.0,8.0,6.0,3.0,3.0,7.0,6.0,0.0,0.0,1.0,1.0,7.0,9.0,21.0,17.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,19.0,23.0,11.0,9.0,1.0,0.0,1.0,1.0,4.0,2.0,-2.0,0.0,-2.0,2.0,-4.0,0.0,-1.0,-4.0,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
S45G01N195,2.0,25.0,24.0,11.0,14.0,17.0,12.0,7.0,4.0,12.0,8.0,1.0,0.0,1.0,1.0,13.0,17.0,42.0,36.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,43.0,40.0,20.0,20.0,3.0,1.0,2.0,4.0,-3.0,3.0,-1.0,-3.0,-5.0,0.0,-6.0,0.0,-1.0,-4.0,4.0,0.0,-4.0,-2.0,-1.0,0.0,0.0,2.0,0.0,0
S45G01N195,3.0,41.0,32.0,20.0,16.0,25.0,18.0,8.0,5.0,19.0,9.0,2.0,0.0,1.0,2.0,22.0,20.0,66.0,50.0,28.0,21.0,1.0,2.0,0.0,2.0,0.0,0.0,15.0,4.0,12.0,11.0,64.0,49.0,37.0,24.0,7.0,3.0,4.0,9.0,-15.0,-4.0,-9.0,-3.0,-7.0,-7.0,-16.0,2.0,1.0,-11.0,-2.0,-13.0,-10.0,-4.0,-2.0,0.0,1.0,5.0,-1.0,0
S45G01N195,4.0,52.0,39.0,25.0,20.0,35.0,23.0,10.0,7.0,23.0,13.0,4.0,2.0,1.0,3.0,25.0,25.0,87.0,62.0,35.0,27.0,1.0,6.0,0.0,6.0,1.0,0.0,23.0,6.0,16.0,14.0,80.0,67.0,48.0,31.0,9.0,4.0,5.0,12.0,-13.0,-5.0,-13.0,-3.0,-12.0,-8.0,-25.0,6.0,5.0,-17.0,0.0,-17.0,-10.0,-5.0,-2.0,-1.0,2.0,7.0,-2.0,0
S45G01N196,1.0,9.0,12.0,7.0,8.0,4.0,5.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,13.0,17.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,21.0,20.0,4.0,7.0,2.0,2.0,4.0,3.0,-1.0,1.0,3.0,-1.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0
S45G01N196,2.0,22.0,20.0,16.0,11.0,11.0,15.0,5.0,5.0,10.0,10.0,2.0,1.0,2.0,0.0,12.0,9.0,33.0,35.0,21.0,16.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,7.0,7.0,49.0,38.0,14.0,13.0,2.0,3.0,6.0,5.0,-11.0,-5.0,-2.0,0.0,4.0,-5.0,2.0,-1.0,-1.0,2.0,-3.0,-1.0,0.0,1.0,-1.0,0.0,-2.0,-1.0,0.0,0
S45G01N196,3.0,37.0,30.0,22.0,16.0,15.0,21.0,5.0,7.0,12.0,15.0,3.0,2.0,2.0,1.0,15.0,17.0,52.0,51.0,27.0,23.0,3.0,2.0,3.0,1.0,1.0,0.0,7.0,9.0,11.0,10.0,62.0,54.0,22.0,26.0,6.0,4.0,8.0,11.0,-8.0,-6.0,-7.0,2.0,6.0,-4.0,-1.0,-2.0,-1.0,2.0,2.0,4.0,3.0,-2.0,-1.0,-1.0,-1.0,3.0,-1.0,0
S45G01N196,4.0,50.0,44.0,28.0,22.0,17.0,26.0,6.0,8.0,15.0,20.0,5.0,3.0,2.0,1.0,19.0,22.0,67.0,70.0,34.0,30.0,7.0,13.0,6.0,9.0,1.0,0.0,9.0,15.0,19.0,16.0,80.0,77.0,28.0,37.0,8.0,7.0,12.0,13.0,-3.0,-6.0,-6.0,2.0,9.0,-4.0,3.0,3.0,6.0,6.0,3.0,9.0,5.0,-1.0,-2.0,-1.0,-1.0,1.0,-3.0,0
S45G01N197,1.0,9.0,9.0,3.0,6.0,6.0,8.0,2.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,6.0,6.0,15.0,17.0,5.0,8.0,4.0,10.0,4.0,7.0,0.0,0.0,2.0,1.0,7.0,5.0,16.0,25.0,8.0,7.0,1.0,2.0,5.0,1.0,9.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,6.0,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,-4.0,-2.0,0
S45G01N197,2.0,21.0,16.0,8.0,10.0,13.0,19.0,4.0,5.0,11.0,11.0,0.0,1.0,0.0,0.0,12.0,17.0,34.0,35.0,12.0,15.0,7.0,15.0,7.0,11.0,1.0,0.0,3.0,2.0,12.0,10.0,35.0,46.0,15.0,19.0,1.0,2.0,5.0,3.0,11.0,2.0,-5.0,1.0,6.0,3.0,1.0,4.0,8.0,-1.0,5.0,4.0,0.0,1.0,1.0,-1.0,0.0,-2.0,-2.0,0
S45G01N197,3.0,28.0,26.0,12.0,13.0,23.0,25.0,8.0,7.0,16.0,13.0,1.0,2.0,0.0,1.0,18.0,23.0,51.0,51.0,20.0,20.0,9.0,19.0,8.0,15.0,2.0,0.0,5.0,7.0,18.0,15.0,56.0,62.0,23.0,30.0,6.0,5.0,9.0,9.0,6.0,1.0,-2.0,-1.0,2.0,0.0,0.0,7.0,10.0,2.0,5.0,7.0,-3.0,-1.0,1.0,-2.0,1.0,0.0,-3.0,0
S45G01N197,4.0,41.0,32.0,19.0,16.0,28.0,39.0,9.0,9.0,17.0,16.0,1.0,3.0,0.0,1.0,28.0,30.0,69.0,71.0,28.0,25.0,11.0,22.0,10.0,16.0,2.0,0.0,8.0,11.0,22.0,19.0,75.0,75.0,36.0,41.0,7.0,6.0,11.0,11.0,0.0,-3.0,-9.0,0.0,11.0,-3.0,2.0,6.0,11.0,3.0,2.0,5.0,-1.0,-1.0,2.0,-2.0,1.0,0.0,-3.0,0
S45G01N198,1.0,9.0,11.0,5.0,4.0,6.0,6.0,2.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,8.0,3.0,15.0,17.0,7.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,4.0,5.0,4.0,20.0,15.0,11.0,7.0,1.0,1.0,4.0,2.0,-5.0,-1.0,2.0,-1.0,0.0,-2.0,2.0,0.0,0.0,1.0,-5.0,-4.0,1.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,0
S45G01N198,2.0,16.0,21.0,11.0,8.0,14.0,13.0,4.0,4.0,6.0,7.0,3.0,1.0,0.0,0.0,14.0,8.0,30.0,34.0,15.0,12.0,8.0,7.0,7.0,7.0,0.0,0.0,5.0,7.0,10.0,9.0,41.0,35.0,19.0,15.0,3.0,2.0,6.0,4.0,-6.0,-3.0,5.0,0.0,-1.0,-3.0,4.0,0.0,-1.0,2.0,-6.0,-4.0,1.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0
S45G01N198,3.0,21.0,31.0,13.0,13.0,22.0,15.0,8.0,4.0,9.0,11.0,3.0,2.0,0.0,1.0,18.0,11.0,43.0,46.0,21.0,17.0,10.0,13.0,8.0,9.0,2.0,1.0,7.0,11.0,15.0,15.0,58.0,47.0,25.0,22.0,5.0,4.0,10.0,9.0,-11.0,0.0,10.0,-4.0,-7.0,-4.0,3.0,1.0,3.0,4.0,-7.0,-3.0,2.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0
S45G01N198,4.0,29.0,44.0,15.0,17.0,27.0,21.0,9.0,6.0,11.0,13.0,4.0,3.0,0.0,2.0,26.0,19.0,56.0,65.0,24.0,23.0,12.0,17.0,9.0,11.0,2.0,1.0,10.0,17.0,20.0,20.0,66.0,63.0,36.0,36.0,5.0,7.0,14.0,10.0,-3.0,2.0,15.0,-3.0,-6.0,-1.0,9.0,2.0,5.0,7.0,-7.0,0.0,2.0,2.0,-1.0,-1.0,2.0,-4.0,0.0,0
S45G01N199,1.0,14.0,9.0,4.0,5.0,7.0,5.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,8.0,21.0,14.0,5.0,5.0,6.0,1.0,5.0,0.0,1.0,0.0,6.0,3.0,4.0,5.0,16.0,10.0,12.0,11.0,5.0,3.0,4.0,9.0,-6.0,1.0,-5.0,-1.0,-2.0,0.0,-7.0,-5.0,-5.0,-3.0,2.0,-1.0,-1.0,-2.0,0.0,-1.0,0.0,5.0,1.0,0
S45G01N199,2.0,20.0,20.0,6.0,10.0,16.0,12.0,5.0,0.0,9.0,4.0,2.0,0.0,0.0,0.0,14.0,16.0,36.0,32.0,11.0,10.0,9.0,5.0,6.0,1.0,1.0,0.0,7.0,9.0,8.0,10.0,33.0,21.0,21.0,25.0,6.0,3.0,6.0,12.0,-12.0,4.0,0.0,-5.0,-4.0,-1.0,-4.0,-5.0,-4.0,2.0,2.0,4.0,-5.0,-3.0,-2.0,-1.0,0.0,6.0,2.0,0
S45G01N199,3.0,31.0,29.0,12.0,14.0,21.0,20.0,6.0,2.0,14.0,8.0,4.0,0.0,0.0,0.0,20.0,23.0,52.0,49.0,18.0,16.0,13.0,9.0,8.0,3.0,1.0,0.0,9.0,12.0,12.0,13.0,50.0,37.0,29.0,35.0,7.0,4.0,7.0,15.0,-13.0,2.0,-2.0,-4.0,-1.0,-2.0,-3.0,-5.0,-4.0,3.0,3.0,6.0,-6.0,-3.0,-4.0,-1.0,0.0,8.0,1.0,0
S45G01N199,4.0,39.0,46.0,17.0,20.0,26.0,28.0,9.0,3.0,19.0,11.0,5.0,1.0,0.0,1.0,27.0,28.0,65.0,74.0,26.0,23.0,15.0,12.0,9.0,6.0,1.0,0.0,9.0,23.0,16.0,16.0,70.0,55.0,36.0,51.0,7.0,5.0,8.0,16.0,-15.0,3.0,7.0,-6.0,2.0,-3.0,9.0,-3.0,-3.0,14.0,1.0,15.0,-8.0,-2.0,-4.0,-1.0,1.0,8.0,0.0,0
S45G01N2,1.0,11.0,11.0,6.0,7.0,4.0,7.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,1.0,6.0,4.0,15.0,18.0,6.0,9.0,8.0,8.0,6.0,6.0,1.0,1.0,3.0,2.0,7.0,6.0,18.0,26.0,9.0,6.0,2.0,3.0,6.0,3.0,8.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,-1.0,-2.0,-3.0,0.0,1.0,0.0,0.0,1.0,-3.0,-1.0,1
