======================================== [2021-2022] file check ========================================
S39G01N145.json: 20220107 (서울 삼성 vs 대구 한국가스공사) [Q1(143), Q2(132), Q3(157), Q4(152)] ✅
S39G01N146.json: 20220108 (원주 DB vs 안양 KGC) [Q1(145), Q2(172), Q3(147), Q4(137)] ✅
S39G01N147.json: 20220108 (서울 SK vs 고양 오리온) [Q1(156), Q2(156), Q3(153), Q4(157)] ✅
S39G01N148.json: 20220108 (창원 LG vs 울산 현대모비스) [Q1(151), Q2(143), Q3(161), Q4(140)] ✅
S39G01N149.json: 20220108 (전주 KCC vs 수원 KT) [Q1(147), Q2(124), Q3(158), Q4(142)] ✅
S39G01N150.json: 20220109 (서울 삼성 vs 원주 DB) [Q1(143), Q2(127), Q3(141), Q4(154)] ✅
S39G01N151.json: 20220109 (안양 KGC vs 서울 SK) [Q1(151), Q2(162), Q3(153), Q4(149)] ✅
S39G01N152.json: 20220109 (전주 KCC vs 창원 LG) [Q1(93), Q2(131), Q3(140), Q4(149), 연장(137)] ✅
S39G01N153.json: 20220109 (대구 한국가스공사 vs 울산 현대모비스) [Q1(140), Q2(129), Q3(166), Q4(133)] ✅
S39G01N154.json: 20220110 (고양 오리온 vs 수원 KT) [Q1(108), Q2(136), Q3(149), Q4(184)] ✅
S39G01N155.json: 20220111 (서울 SK vs 창원 LG) [Q1(155), Q2(158), Q3(143), Q4(138)] ✅
S39G01N156.json: 20220111 (원주 DB vs 전주 KCC) [Q1(131), Q2(146), Q3(160), Q4(144)] ✅
S39G01N157.json: 20220112 (서울 삼성 vs 울산 현대모비스) [Q1(149), Q2(139), Q3(141), Q4(156)] ✅
S39G01N158.json: 20220112 (안양 KGC vs 대구 한국가스공사) [Q1(122), Q2(147), Q3(139), Q4(143)] ✅
S39G01N159.json: 20220118 (안양 KGC vs 창원 LG) [Q1(133), Q2(141), Q3(147), Q4(147)] ✅
S39G01N160.json: 20220119 (수원 KT vs 서울 SK) [Q1(152), Q2(137), Q3(155), Q4(166)] ✅
S39G01N161.json: 20220119 (전주 KCC vs 고양 오리온) [Q1(140), Q2(122), Q3(156), Q4(162)] ✅
S39G01N162.json: 20220120 (대구 한국가스공사 vs 원주 DB) [Q1(147), Q2(175), Q3(166), Q4(155)] ✅
S39G01N163.json: 20220121 (울산 현대모비스 vs 안양 KGC) [Q1(163), Q2(126), Q3(150), Q4(159)] ✅
S39G01N164.json: 20220122 (전주 KCC vs 서울 삼성) [Q1(161), Q2(135), Q3(137), Q4(173)] ✅
S39G01N165.json: 20220122 (고양 오리온 vs 대구 한국가스공사) [Q1(148), Q2(121), Q3(142), Q4(141)] ✅
S39G01N166.json: 20220122 (서울 SK vs 원주 DB) [Q1(150), Q2(144), Q3(151), Q4(140)] ✅
S39G01N167.json: 20220122 (창원 LG vs 수원 KT) [Q1(153), Q2(132), Q3(151), Q4(125)] ✅
S39G01N168.json: 20220123 (고양 오리온 vs 서울 삼성) [Q1(138), Q2(130), Q3(123), Q4(154)] ✅
S39G01N169.json: 20220123 (전주 KCC vs 안양 KGC) [Q1(139), Q2(121), Q3(140), Q4(156)] ✅
S39G01N170.json: 20220123 (원주 DB vs 창원 LG) [Q1(121), Q2(155), Q3(144), Q4(137)] ✅
S39G01N171.json: 20220123 (울산 현대모비스 vs 수원 KT) [Q1(148), Q2(148), Q3(143), Q4(155)] ✅
S39G01N172.json: 20220124 (서울 SK vs 대구 한국가스공사) [Q1(146), Q2(139), Q3(168), Q4(148)] ✅
S39G01N173.json: 20220331 (창원 LG vs 서울 삼성) [Q1(175), Q2(145), Q3(138), Q4(147)] ✅
S39G01N174.json: 20220126 (울산 현대모비스 vs 원주 DB) [Q1(124), Q2(121), Q3(156), Q4(149)] ✅
S39G01N175.json: 20220127 (안양 KGC vs 고양 오리온) [Q1(145), Q2(124), Q3(154), Q4(138)] ✅
S39G01N176.json: 20220128 (울산 현대모비스 vs 전주 KCC) [Q1(126), Q2(150), Q3(141), Q4(147)] ✅
S39G01N177.json: 20220323 (고양 오리온 vs 원주 DB) [Q1(145), Q2(141), Q3(151), Q4(139)] ✅
