gameKey,seasonName,date,H_TEAM,H_AST,H_BLK,H_DREB,H_OREB,H_PRB,H_TRB,H_2PA,H_2PM,H_3PA,H_3PM,H_DKA,H_DKM,H_FTA,H_FTM,H_SWA,H_SWM,H_FGA,H_FGM,H_TPF,H_PF,H_SUB,H_PP,H_PA,H_STL,H_TTO,H_PTO,H_MIN,H_MIN_M,H_MIN_S,H_UF,H_TF,H_TOM,H_EJ,H_EFF,A_TEAM,A_AST,A_BLK,A_DREB,A_OREB,A_PRB,A_TRB,A_2PA,A_2PM,A_3PA,A_3PM,A_DKA,A_DKM,A_FTA,A_FTM,A_SWA,A_SWM,A_FGA,A_FGM,A_TPF,A_PF,A_SUB,A_PP,A_PA,A_STL,A_TTO,A_PTO,A_MIN,A_MIN_M,A_MIN_S,A_UF,A_TF,A_TOM,A_EJ,A_EFF
S43G01N227,2023-2024,20240307,창원 LG,22,4,31,15,46,1,35,23,37,10,1,1,6,4,7,2,73,34,19,19,18,82,79,7,0,8,40.0,40.0,2400,0,1,13,0,113,대구 한국가스공사,14,3,22,7,29,3,38,13,19,7,1,1,14,10,1,0,58,21,17,16,17,59,72,6,1,10,40.0,40.0,2400,0,1,4,0,62
S43G01N228,2023-2024,20240307,서울 삼성,18,4,19,22,41,0,56,26,16,6,1,1,17,13,3,4,73,33,18,20,27,85,90,6,0,14,40.0,40.0,2400,1,0,8,0,96,원주 DB,24,6,15,7,22,4,42,27,19,10,0,0,19,15,6,4,61,37,16,19,23,99,80,6,0,12,40.0,40.0,2400,0,0,20,0,121
S43G01N229,2023-2024,20240307,수원 KT,20,4,28,20,48,1,43,23,37,11,2,2,18,11,3,6,82,36,20,25,21,94,100,4,0,8,40.0,40.0,2400,1,0,6,0,110,부산 KCC,21,2,26,15,41,8,47,24,27,8,2,2,29,20,7,0,76,34,19,21,10,96,105,4,2,6,40.0,40.0,2400,1,0,9,0,113
S43G01N230,2023-2024,20240309,수원 KT,21,1,20,11,31,4,50,29,22,6,5,5,16,12,8,4,77,40,16,16,15,98,93,13,0,12,40.0,40.0,2400,1,0,17,0,115,울산 현대모비스,25,3,26,13,39,2,44,26,22,7,2,2,24,17,5,2,68,35,17,17,15,94,92,10,0,16,40.0,40.0,2400,1,0,8,0,117
S43G01N231,2023-2024,20240309,원주 DB,26,11,28,6,34,3,42,27,27,15,1,1,20,14,7,4,70,43,16,18,21,115,90,6,0,11,40.0,40.0,2400,0,0,6,0,151,부산 KCC,23,1,19,16,35,4,59,28,29,12,2,2,12,8,3,2,90,42,17,20,16,104,102,7,1,7,40.0,40.0,2400,0,0,4,0,114
S43G01N232,2023-2024,20240309,서울 삼성,21,3,29,9,38,4,43,24,23,8,1,1,21,18,1,0,67,33,18,23,21,92,88,4,0,9,40.0,40.0,2400,0,0,2,0,116,고양 소노,19,4,18,8,26,4,40,23,27,8,0,0,19,16,2,0,67,31,15,20,23,86,86,5,1,6,40.0,40.0,2400,0,0,10,0,98
S43G01N233,2023-2024,20240311,창원 LG,21,1,21,11,32,5,42,25,26,7,2,2,14,12,7,2,70,34,18,18,28,87,84,9,0,9,40.0,40.0,2400,0,1,11,0,108,수원 KT,19,2,18,12,30,10,45,20,24,8,1,1,16,10,3,0,70,29,17,17,24,76,86,5,0,12,40.0,40.0,2400,0,1,7,0,83
S43G01N234,2023-2024,20240313,안양 정관장,17,6,24,9,33,3,35,20,40,12,0,0,8,4,3,2,75,32,18,19,19,80,83,5,0,8,40.0,40.0,2400,1,0,8,0,89,고양 소노,26,4,30,8,38,5,40,26,29,8,2,2,16,14,7,2,71,36,17,17,31,94,87,6,1,7,40.0,40.0,2400,0,0,7,0,128
S43G01N235,2023-2024,20240313,서울 SK,23,5,24,18,42,4,39,19,31,9,2,2,19,13,9,2,72,30,16,17,19,82,91,12,2,12,40.0,40.0,2400,0,0,18,0,106,대구 한국가스공사,16,4,22,13,35,2,36,15,25,9,2,2,11,6,6,8,63,26,18,19,21,67,74,11,1,17,40.0,40.0,2400,0,0,16,0,75
S43G01N236,2023-2024,20240314,원주 DB,20,5,34,14,48,3,39,18,40,14,2,2,29,25,6,4,81,34,19,22,19,107,110,10,0,14,45.0,45.0,2700,0,0,20,0,128,수원 KT,19,3,28,13,41,4,53,26,34,13,3,2,12,8,5,4,90,41,20,25,14,103,102,6,1,13,45.0,45.0,2700,0,0,17,0,109
S43G01N237,2023-2024,20240314,안양 정관장,19,11,19,12,31,5,40,18,33,7,0,0,15,12,6,2,73,25,18,20,27,69,88,15,0,10,40.0,40.0,2400,0,0,11,0,89,서울 삼성,15,1,33,14,47,6,46,24,21,5,0,0,17,14,2,2,67,29,17,17,25,77,84,5,1,17,40.0,40.0,2400,1,0,2,0,92
S43G01N238,2023-2024,20240315,대구 한국가스공사,19,1,19,11,30,3,38,19,30,15,2,2,15,12,2,2,70,36,20,24,23,99,85,8,2,6,40.0,40.0,2400,1,0,13,0,115,부산 KCC,13,1,20,6,26,5,29,20,29,9,0,0,22,18,5,2,58,29,19,20,19,85,80,2,0,13,40.0,40.0,2400,0,0,7,0,86
S43G01N239,2023-2024,20240315,고양 소노,7,1,18,6,24,2,30,15,34,7,1,1,12,11,4,6,65,23,19,22,23,64,77,11,0,13,40.0,40.0,2400,0,0,11,0,53,창원 LG,20,3,32,13,45,4,45,24,20,11,0,0,18,14,2,0,65,35,19,20,21,95,83,9,0,17,40.0,40.0,2400,0,0,10,0,125
S43G01N240,2023-2024,20240316,수원 KT,21,0,28,12,40,3,42,22,28,8,2,2,24,17,5,4,72,32,19,20,21,89,96,10,0,8,40.0,40.0,2400,1,0,12,0,108,서울 삼성,24,5,27,14,41,2,38,22,27,9,3,3,17,7,3,0,68,34,20,26,24,84,85,6,1,15,40.0,40.0,2400,0,0,11,0,102
S43G01N241,2023-2024,20240316,울산 현대모비스,29,0,24,10,34,2,51,28,23,10,0,0,15,9,6,0,74,38,17,17,15,95,89,6,1,7,40.0,40.0,2400,0,1,10,0,116,원주 DB,25,4,23,9,32,6,41,23,29,11,2,2,10,6,2,0,72,36,19,21,25,89,82,4,1,11,40.0,40.0,2400,0,0,2,0,108
S43G01N242,2023-2024,20240316,안양 정관장,22,4,32,4,36,2,34,20,32,11,1,1,10,9,5,2,67,32,15,15,15,84,77,6,0,12,40.0,40.0,2400,0,0,8,0,106,서울 SK,19,4,28,12,40,2,50,21,24,8,3,3,11,6,7,2,77,32,18,17,15,78,88,6,1,9,40.0,40.0,2400,1,0,9,0,89
S43G01N243,2023-2024,20240317,대구 한국가스공사,16,5,17,8,25,3,29,16,26,13,1,1,13,8,1,2,56,30,19,24,18,81,69,5,0,11,40.0,40.0,2400,0,0,8,0,93,고양 소노,13,2,16,9,25,3,32,22,29,8,0,0,14,14,2,2,61,30,19,21,26,82,75,5,0,7,40.0,40.0,2400,0,0,9,0,92
S43G01N244,2023-2024,20240317,부산 KCC,28,1,30,12,42,4,45,29,39,14,0,0,24,19,8,2,84,43,17,17,21,119,108,5,0,8,40.0,40.0,2400,1,0,10,0,145,수원 KT,24,1,27,11,38,1,45,25,27,9,6,6,19,12,6,6,78,40,18,23,19,101,97,6,0,12,40.0,40.0,2400,0,0,6,0,114
S43G01N245,2023-2024,20240317,창원 LG,21,2,27,14,41,3,51,25,22,8,3,3,16,12,5,4,76,36,18,18,29,92,92,10,0,12,40.0,40.0,2400,0,0,11,0,113,원주 DB,16,5,24,6,30,1,40,26,28,9,1,1,8,7,6,4,69,36,18,18,19,88,77,7,1,12,40.0,40.0,2400,0,0,11,0,100
S43G01N246,2023-2024,20240318,서울 삼성,19,3,25,19,44,3,60,31,28,7,2,2,20,7,2,4,90,40,19,24,24,94,110,4,0,9,45.0,45.0,2700,0,0,12,0,95,울산 현대모비스,22,5,33,13,46,6,55,27,20,6,0,0,26,19,8,6,75,33,20,26,22,91,101,6,3,11,45.0,45.0,2700,0,0,10,0,113
S43G01N247,2023-2024,20240319,창원 LG,25,2,28,22,50,2,39,15,37,17,1,0,20,13,2,2,77,32,16,14,21,94,97,6,0,11,40.0,40.0,2400,2,0,13,0,116,안양 정관장,12,4,21,4,25,2,33,17,24,8,0,0,14,12,1,2,57,25,16,18,24,70,71,8,1,12,40.0,40.0,2400,1,0,10,0,74
S43G01N248,2023-2024,20240319,서울 SK,15,2,24,9,33,2,38,16,29,6,0,0,16,12,5,2,67,22,16,17,26,62,83,12,0,10,40.0,40.0,2400,0,0,12,0,67,고양 소노,21,1,38,16,54,0,32,20,36,9,1,1,11,6,8,6,69,30,19,19,17,75,80,9,2,15,40.0,40.0,2400,0,0,8,0,99
S43G01N249,2023-2024,20240320,부산 KCC,29,4,28,12,40,3,44,31,29,8,0,0,18,12,8,8,73,39,18,18,19,98,91,5,1,8,40.0,40.0,2400,1,0,13,0,130,서울 삼성,22,3,20,13,33,2,39,24,32,10,0,0,17,7,4,4,71,34,16,19,28,85,88,4,0,13,40.0,40.0,2400,0,0,5,0,89
S43G01N250,2023-2024,20240321,안양 정관장,21,2,24,5,29,3,37,23,23,11,1,1,5,4,2,4,61,35,16,16,11,85,66,3,0,6,40.0,40.0,2400,1,0,6,0,110,대구 한국가스공사,14,1,20,6,26,0,32,14,23,10,3,3,13,6,0,0,58,27,17,18,15,70,71,3,1,5,40.0,40.0,2400,0,0,2,0,70
S43G01N251,2023-2024,20240321,서울 SK,15,2,25,7,32,3,49,21,20,10,0,0,15,11,5,6,69,31,18,19,20,83,84,7,0,7,40.0,40.0,2400,1,0,15,0,93,원주 DB,23,4,33,11,44,1,40,19,30,10,1,1,17,14,3,0,71,30,16,18,21,84,88,4,0,11,40.0,40.0,2400,0,0,4,0,105
S43G01N252,2023-2024,20240322,부산 KCC,17,3,22,8,30,4,44,25,21,6,1,1,27,22,4,0,66,32,17,19,28,92,93,8,1,10,40.0,40.0,2400,0,0,4,0,104,창원 LG,21,3,25,11,36,3,45,25,29,14,0,0,13,9,4,0,74,39,20,23,30,101,87,9,2,10,40.0,40.0,2400,1,1,12,0,122
S43G01N253,2023-2024,20240322,고양 소노,20,4,28,9,37,7,37,20,39,15,1,1,19,15,8,3,77,36,15,15,26,102,96,5,1,6,45.0,45.0,2700,0,0,6,0,123,울산 현대모비스,23,2,28,10,38,2,55,29,20,6,2,2,10,7,3,2,77,37,19,22,20,87,87,4,0,9,45.0,45.0,2700,0,0,9,0,104
S43G01N254,2023-2024,20240323,수원 KT,16,1,21,14,35,5,33,15,31,9,2,1,35,26,3,2,66,25,19,20,12,85,101,11,1,7,40.0,40.0,2400,0,0,10,0,95,대구 한국가스공사,14,1,28,10,38,3,32,17,31,11,3,3,9,8,2,2,66,31,20,27,28,81,75,2,3,14,40.0,40.0,2400,1,0,7,0,86
S43G01N255,2023-2024,20240323,원주 DB,16,2,19,15,34,5,32,13,36,10,0,0,18,12,5,0,68,23,19,21,28,68,86,6,0,16,40.0,40.0,2400,1,0,5,0,64,안양 정관장,17,7,29,8,37,6,41,22,28,12,0,0,20,16,3,2,69,34,19,21,19,96,89,11,1,10,40.0,40.0,2400,0,0,11,0,124
S43G01N256,2023-2024,20240323,서울 SK,15,4,22,12,34,3,52,25,17,8,1,1,12,8,6,2,70,34,12,13,21,84,82,9,0,10,40.0,40.0,2400,0,0,9,0,99,서울 삼성,12,1,23,15,38,4,39,19,32,9,3,3,5,4,2,2,74,31,17,20,32,75,79,9,0,12,40.0,40.0,2400,0,0,7,0,83
S43G01N257,2023-2024,20240324,울산 현대모비스,20,0,23,6,29,4,45,31,20,5,0,0,8,8,5,6,65,36,17,20,18,85,73,8,0,14,40.0,40.0,2400,0,1,8,0,103,창원 LG,21,0,18,10,28,5,43,29,24,7,2,1,16,5,3,0,69,37,17,17,21,86,85,8,1,11,40.0,40.0,2400,0,0,14,0,93
S43G01N258,2023-2024,20240324,원주 DB,21,4,27,11,38,4,43,22,40,12,1,1,9,4,5,0,84,35,15,15,17,86,93,6,0,7,45.0,45.0,2700,0,0,15,0,98,고양 소노,25,1,36,10,46,6,52,31,25,5,1,1,11,5,12,4,78,37,15,17,18,84,89,5,2,10,45.0,45.0,2700,0,0,9,0,108
S43G01N259,2023-2024,20240324,서울 삼성,19,2,27,13,40,2,49,29,25,10,0,0,15,8,3,2,74,39,18,21,22,96,89,5,1,4,40.0,40.0,2400,0,0,7,0,117,부산 KCC,14,3,19,9,28,4,41,26,24,7,0,0,21,14,2,0,65,33,17,17,14,87,86,2,0,7,40.0,40.0,2400,0,0,6,0,92
S43G01N260,2023-2024,20240325,서울 SK,17,2,26,8,34,2,37,19,35,9,1,1,14,13,5,0,73,29,19,20,23,80,87,9,2,11,40.0,40.0,2400,0,0,18,0,86,수원 KT,22,5,30,8,38,5,41,23,27,12,5,5,14,7,12,7,73,40,12,15,17,99,87,8,0,13,40.0,40.0,2400,0,0,22,0,124
S43G01N261,2023-2024,20240326,부산 KCC,15,1,38,13,51,1,51,27,28,8,0,0,19,13,8,10,79,35,18,22,12,91,98,5,0,14,40.0,40.0,2400,0,0,6,0,100,안양 정관장,23,5,28,3,31,0,45,33,29,4,0,0,16,10,8,0,74,37,16,19,20,88,90,9,0,7,40.0,40.0,2400,0,0,12,0,106
S43G01N262,2023-2024,20240326,대구 한국가스공사,15,0,27,6,33,1,44,23,20,6,0,0,24,18,4,4,64,29,16,16,23,82,88,6,0,6,40.0,40.0,2400,0,0,6,0,90,울산 현대모비스,16,0,29,7,36,3,51,28,20,5,1,1,5,5,8,4,72,34,19,23,19,78,77,4,0,8,40.0,40.0,2400,0,0,6,0,91
S43G01N263,2023-2024,20240328,수원 KT,15,2,22,23,45,3,36,14,37,9,7,6,19,14,4,4,80,29,17,19,23,81,99,7,0,11,40.0,40.0,2400,0,0,10,0,86,안양 정관장,25,9,23,12,35,9,37,21,31,8,2,2,16,13,7,2,70,31,15,17,15,83,86,8,1,12,40.0,40.0,2400,0,0,10,0,114
S43G01N264,2023-2024,20240328,서울 SK,17,3,33,9,42,5,45,24,20,5,1,1,20,17,2,0,66,30,20,24,28,82,86,4,0,11,40.0,40.0,2400,0,1,8,0,103,창원 LG,14,1,26,9,35,3,31,15,32,5,1,1,25,15,4,4,64,21,17,20,23,62,89,8,1,10,40.0,40.0,2400,1,0,4,0,59
S43G01N265,2023-2024,20240329,부산 KCC,26,0,22,7,29,2,65,43,11,4,1,1,13,10,7,2,77,48,20,20,17,110,90,11,0,10,40.0,40.0,2400,1,0,17,0,136,울산 현대모비스,29,3,24,9,33,1,47,29,25,10,0,0,20,15,3,0,72,39,20,21,22,103,92,5,0,16,40.0,40.0,2400,0,0,12,0,120
S43G01N266,2023-2024,20240331,울산 현대모비스,17,1,21,9,30,1,39,19,28,12,1,0,14,9,2,2,68,31,16,17,19,83,82,9,0,10,40.0,40.0,2400,0,1,11,0,89,안양 정관장,15,5,26,6,32,4,40,23,15,6,2,2,16,13,4,4,57,31,18,18,16,81,73,7,2,14,40.0,40.0,2400,0,1,14,0,99
S43G01N267,2023-2024,20240331,부산 KCC,26,1,32,12,44,2,40,20,31,15,1,1,18,15,7,2,72,36,17,17,16,102,90,6,0,9,40.0,40.0,2400,0,0,10,0,133,서울 SK,16,1,25,9,34,1,49,26,23,5,0,0,16,12,7,2,72,31,19,22,21,79,88,5,2,8,40.0,40.0,2400,0,0,8,0,81
S43G01N268,2023-2024,20240331,원주 DB,19,3,34,14,48,3,44,20,28,11,1,1,12,7,3,0,73,32,19,22,22,82,85,6,0,12,40.0,40.0,2400,0,0,4,0,103,대구 한국가스공사,10,5,27,13,40,1,47,19,22,6,1,1,23,15,5,6,70,26,18,20,20,73,93,8,1,7,40.0,40.0,2400,0,0,3,0,77
S43G01N269,2023-2024,20240331,고양 소노,20,2,23,15,38,4,40,18,41,14,0,0,23,17,3,2,81,32,20,24,18,95,104,16,0,15,45.0,45.0,2700,0,0,13,0,105,수원 KT,20,5,33,13,46,4,34,23,31,6,2,2,30,23,6,6,67,31,19,26,21,91,97,10,2,19,45.0,45.0,2700,0,0,9,0,112
S43G01N270,2023-2024,20240331,창원 LG,25,8,30,12,42,5,46,29,29,9,0,0,18,13,5,0,75,38,18,19,22,98,93,11,0,8,40.0,40.0,2400,0,0,13,0,139,서울 삼성,18,3,20,10,30,6,42,14,23,9,1,1,16,6,2,2,66,24,15,20,32,63,82,3,1,16,40.0,40.0,2400,0,0,2,0,54
