gameKey,seasonName,date,TEAM,AST,BLK,DREB,DKM,DKA,SWA,2PM,2PA,FGA,FGM,TPF,FTM,FTA,PPF,SUB,OREB,PP,PA,PRB,STL,3PM,3PA,TTO,TRB,PTO,MIN,MIN_M,MIN_S,BPF,BPS,DPS,EFF,EJ,FST,MXD,MXS,PPS,PPT,SWM,TOM,TPF_G,TPF_T,TPS
S41G01N238,2022-2023,20230313,고양 캐롯,11,1,23,0,0,2,17,31,59,25,18,18,20,20,14,6,76,79,29,8,8,28,2,0,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N239,2022-2023,20230314,울산 현대모비스,23,4,21,0,0,6,21,37,66,34,17,5,8,18,25,8,86,74,29,8,13,29,1,2,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N239,2022-2023,20230314,대구 한국가스공사,18,2,23,2,2,4,23,52,76,30,14,10,13,14,23,21,75,89,44,9,5,22,1,5,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N240,2022-2023,20230315,고양 캐롯,17,3,21,2,2,4,12,26,70,25,17,6,8,20,21,12,67,78,33,8,11,42,1,3,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N240,2022-2023,20230315,전주 KCC,16,3,31,1,1,7,19,36,61,27,14,15,22,14,22,10,76,83,41,6,7,24,1,5,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N241,2022-2023,20230316,서울 삼성,14,2,23,1,1,5,12,56,76,19,17,14,15,19,31,18,58,91,41,7,6,19,0,6,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N241,2022-2023,20230316,원주 DB,15,8,30,2,3,5,23,49,64,28,20,12,21,22,20,13,71,85,43,8,3,12,0,6,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N242,2022-2023,20230316,안양 KGC,15,3,27,1,1,3,15,34,62,26,18,13,16,22,15,9,75,78,36,3,10,27,0,3,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N242,2022-2023,20230316,창원 LG,14,3,27,2,2,4,20,45,69,29,18,11,20,21,24,12,76,89,39,7,7,22,3,2,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N243,2022-2023,20230317,대구 한국가스공사,23,3,34,3,4,6,27,51,83,40,18,15,18,27,32,12,105,101,46,9,10,28,1,5,17,45.0,45.0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N243,2022-2023,20230317,서울 SK,26,1,27,1,1,8,30,56,80,38,17,24,32,21,23,9,107,112,36,12,7,23,0,1,12,45.0,45.0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N244,2022-2023,20230317,울산 현대모비스,19,1,19,0,0,4,19,37,63,30,19,8,9,22,21,8,79,72,27,9,11,26,1,1,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N244,2022-2023,20230317,전주 KCC,19,2,24,1,1,1,23,44,64,26,16,14,16,16,21,14,68,80,38,3,2,19,0,3,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N245,2022-2023,20230318,서울 삼성,14,4,23,0,0,3,22,43,64,29,20,11,16,22,28,15,76,80,38,3,7,21,0,3,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N245,2022-2023,20230318,창원 LG,15,2,19,2,2,3,18,39,62,29,18,10,20,20,20,10,77,82,29,8,9,21,1,5,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N246,2022-2023,20230318,원주 DB,20,1,42,1,1,4,23,46,70,29,17,5,11,18,25,13,68,81,55,1,5,23,0,4,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N246,2022-2023,20230318,고양 캐롯,14,4,30,0,0,0,11,33,72,18,16,14,16,16,19,9,57,88,39,6,7,39,0,0,2,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N247,2022-2023,20230318,안양 KGC,17,1,22,6,6,5,18,38,77,30,13,10,15,16,14,13,76,92,35,9,6,33,0,6,5,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N247,2022-2023,20230318,수원 KT,17,4,31,2,2,7,18,36,61,24,17,16,18,20,19,10,68,79,41,3,4,23,0,3,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N248,2022-2023,20230319,서울 삼성,16,0,29,0,0,4,19,43,64,27,18,10,13,20,23,6,72,77,35,2,8,21,2,5,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N248,2022-2023,20230319,서울 SK,13,5,27,1,2,8,29,58,73,32,19,12,23,22,17,15,78,96,42,6,2,13,1,4,3,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N249,2022-2023,20230319,수원 KT,15,3,22,1,1,3,21,47,73,29,16,12,14,16,20,11,77,87,33,9,7,25,1,4,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N249,2022-2023,20230319,울산 현대모비스,19,0,31,0,0,2,19,34,69,36,18,3,5,20,21,10,92,74,41,4,17,35,1,2,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N250,2022-2023,20230319,창원 LG,11,0,30,1,1,1,20,55,71,24,18,8,10,19,17,8,59,81,38,8,3,15,0,5,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N250,2022-2023,20230319,원주 DB,13,4,33,1,1,4,17,40,70,25,18,8,14,20,19,14,65,84,47,5,7,29,0,3,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N251,2022-2023,20230320,안양 KGC,26,4,33,1,1,7,25,46,73,39,12,7,10,14,8,10,98,83,43,2,13,26,0,2,4,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N251,2022-2023,20230320,전주 KCC,22,1,22,0,0,2,14,38,67,27,14,7,11,14,14,5,74,78,27,2,13,29,1,2,4,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N252,2022-2023,20230321,울산 현대모비스,27,2,28,0,0,10,21,42,73,34,19,17,24,22,17,16,98,97,44,8,13,31,0,4,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N252,2022-2023,20230321,서울 삼성,17,0,27,1,1,6,21,44,69,29,19,15,22,21,24,9,80,91,36,4,7,24,2,3,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N253,2022-2023,20230322,서울 SK,21,0,31,1,1,7,29,48,71,35,19,13,23,20,21,12,88,94,43,7,5,22,0,2,4,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N253,2022-2023,20230322,고양 캐롯,11,0,25,0,0,1,14,30,66,24,19,15,18,23,22,10,73,84,35,2,10,36,0,2,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N254,2022-2023,20230323,창원 LG,15,1,29,1,1,4,19,36,68,28,16,19,26,19,21,14,83,94,43,10,8,31,0,4,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N254,2022-2023,20230323,대구 한국가스공사,20,2,26,0,1,5,27,53,70,31,19,13,16,25,19,9,79,86,35,8,4,16,0,3,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N255,2022-2023,20230323,원주 DB,20,3,29,4,4,4,17,41,70,32,17,7,11,18,21,13,82,81,42,9,11,25,2,4,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N255,2022-2023,20230323,수원 KT,23,3,24,3,4,6,17,37,63,25,17,15,22,17,16,9,70,85,33,9,5,22,1,2,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N256,2022-2023,20230324,서울 SK,21,1,19,5,6,7,31,61,83,40,19,11,13,22,18,12,95,96,31,11,4,16,0,4,6,45.0,45.0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N256,2022-2023,20230324,전주 KCC,22,8,29,0,0,8,25,41,64,33,17,17,20,17,20,13,91,84,42,5,8,23,1,1,20,45.0,45.0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N257,2022-2023,20230324,울산 현대모비스,21,4,33,2,2,4,22,48,82,36,16,10,13,19,22,16,94,95,49,7,12,32,2,3,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N257,2022-2023,20230324,안양 KGC,16,6,28,2,4,5,22,39,77,34,14,11,14,15,14,7,89,91,35,7,10,34,0,6,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N258,2022-2023,20230325,수원 KT,20,1,20,1,1,4,21,34,68,32,17,6,11,21,24,9,80,79,29,4,10,33,0,6,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N258,2022-2023,20230325,창원 LG,15,1,25,0,1,4,26,49,67,33,17,12,18,17,27,14,85,85,39,7,7,17,1,2,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N259,2022-2023,20230325,서울 삼성,16,0,22,0,0,1,19,42,64,25,16,10,15,18,22,10,66,79,32,2,6,22,0,3,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N259,2022-2023,20230325,고양 캐롯,14,3,22,0,0,2,24,35,66,32,17,16,21,17,25,10,88,87,32,8,8,31,1,8,4,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N260,2022-2023,20230325,원주 DB,20,4,23,2,2,3,21,36,64,32,19,11,13,20,22,8,84,77,31,3,9,26,1,2,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N260,2022-2023,20230325,대구 한국가스공사,16,5,21,0,0,8,24,46,66,32,19,11,19,19,20,13,83,85,34,6,8,20,0,3,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N261,2022-2023,20230326,전주 KCC,18,0,25,1,1,2,19,36,66,30,17,19,20,17,22,11,89,86,36,6,10,29,0,1,11,45.0,45.0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N261,2022-2023,20230326,수원 KT,12,2,25,2,2,5,23,40,69,36,18,5,6,23,22,8,88,75,33,7,11,27,3,1,10,45.0,45.0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N262,2022-2023,20230326,창원 LG,18,1,26,1,1,3,12,35,58,24,18,10,16,18,20,10,69,74,36,7,11,22,2,2,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N262,2022-2023,20230326,서울 SK,11,0,24,1,1,2,18,41,65,27,18,12,14,20,17,12,74,79,36,6,8,23,0,3,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N263,2022-2023,20230326,안양 KGC,18,7,24,0,1,7,26,41,65,30,17,12,17,17,19,7,76,82,31,6,4,23,1,2,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N263,2022-2023,20230326,원주 DB,20,2,27,2,2,4,23,52,74,30,18,6,11,18,19,17,71,85,44,5,5,20,2,3,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N264,2022-2023,20230327,고양 캐롯,13,0,22,0,0,5,22,46,78,31,17,12,17,19,27,13,83,95,35,8,9,32,0,3,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N264,2022-2023,20230327,울산 현대모비스,20,5,31,1,1,7,22,37,61,32,19,15,23,24,20,10,88,84,41,6,9,23,0,4,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N265,2022-2023,20230327,서울 삼성,17,4,30,0,0,6,20,37,63,30,16,8,12,21,22,7,78,75,37,6,10,26,1,5,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N265,2022-2023,20230327,대구 한국가스공사,13,3,21,1,1,1,12,38,73,20,14,10,16,15,19,17,57,89,38,5,7,34,0,10,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N266,2022-2023,20230329,서울 SK,19,1,26,0,0,6,31,53,72,36,14,9,11,16,18,9,86,83,35,8,5,19,1,2,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N266,2022-2023,20230329,원주 DB,18,1,24,1,1,5,27,43,64,32,13,7,9,13,22,7,75,73,31,2,4,20,0,1,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N267,2022-2023,20230329,창원 LG,24,0,21,5,5,9,26,44,60,35,18,23,28,20,18,4,97,88,25,10,4,11,1,2,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N267,2022-2023,20230329,울산 현대모비스,15,2,18,0,0,3,26,43,69,34,19,12,13,25,26,14,88,82,32,8,8,26,0,2,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N268,2022-2023,20230329,수원 KT,15,5,30,4,4,9,18,39,71,30,18,16,19,18,27,10,84,90,40,5,8,28,0,1,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N268,2022-2023,20230329,서울 삼성,17,3,28,2,2,4,24,57,82,32,15,11,12,15,27,15,81,94,43,4,6,23,0,5,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N269,2022-2023,20230329,전주 KCC,13,2,25,1,1,5,15,30,56,21,17,10,20,17,20,6,57,76,31,4,5,25,2,2,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N269,2022-2023,20230329,대구 한국가스공사,20,2,29,3,3,2,18,38,68,30,19,6,12,22,15,13,75,80,42,8,9,27,0,4,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N270,2022-2023,20230329,고양 캐롯,18,2,26,1,1,3,21,34,82,36,17,15,18,18,19,14,101,100,40,7,14,47,0,5,3,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N270,2022-2023,20230329,안양 KGC,19,4,30,1,2,2,21,40,66,28,18,10,11,20,15,8,72,77,38,1,6,24,0,2,15,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
