시즌,경기ID,누적쿼터,팀명,구분,선수명,최종승리팀(1=홈승),PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,GD,DK,TO,PF
../kbl_data/2024-2025,S45G01N5,Q1-Q2,안양 정관장,Away,최성원,1,2,1,3,33.3,0,3,0.0,1,6,16.7,0,0,0.0,0,0,0,3,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2,안양 정관장,Away,이우정,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2,안양 정관장,Away,캐디 라렌,1,10,3,5,60.0,1,3,33.3,4,8,50.0,1,2,50.0,4,2,6,3,0,0,0,2,1,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2,안양 정관장,Away,김경원,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2,안양 정관장,Away,하비 고메즈,1,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2,안양 정관장,Away,마이클 영 Jr,1,2,1,2,50.0,0,1,0.0,1,3,33.3,0,2,0.0,0,3,3,0,0,0,0,0,1,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,김선형,1,6,2,4,50.0,0,3,0.0,2,7,28.6,2,6,33.3,0,0,0,3,2,0,0,0,1,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,오세근,1,5,1,4,25.0,1,2,50.0,2,6,33.3,0,0,0.0,1,2,3,1,0,0,0,0,0,3
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,최부경,1,4,1,3,33.3,0,0,0.0,1,3,33.3,2,2,100.0,0,1,1,0,0,0,0,0,2,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,최원혁,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,장문호,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,안영준,1,21,7,7,100.0,2,3,66.7,9,10,90.0,1,1,100.0,4,3,7,2,1,1,0,0,0,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,자밀 워니,1,12,6,10,60.0,0,5,0.0,6,15,40.0,0,2,0.0,1,9,10,6,1,0,0,2,1,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,김형빈,1,4,0,1,0.0,1,3,33.3,1,4,25.0,1,2,50.0,1,3,4,1,1,0,0,0,0,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,아이재아 힉스,1,0,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0.0,3,0,3,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,박민우,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,오재현,1,15,6,10,60.0,0,1,0.0,6,11,54.5,3,3,100.0,1,2,3,3,4,1,0,0,2,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,서울 SK,Home,고메즈 델 리아노,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,송창용,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,정준원,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,배병준,1,22,4,5,80.0,4,9,44.4,8,14,57.1,2,2,100.0,2,2,4,3,1,1,0,0,1,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,정효근,1,3,0,2,0.0,1,5,20.0,1,7,14.3,0,0,0.0,1,5,6,0,1,0,0,0,3,2
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,이종현,1,4,1,2,50.0,0,0,0.0,1,2,50.0,2,2,100.0,1,3,4,1,2,2,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,박지훈,1,10,2,2,100.0,2,3,66.7,4,5,80.0,0,0,0.0,2,2,4,6,1,0,0,0,3,4
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,최성원,1,4,2,5,40.0,0,3,0.0,2,8,25.0,0,0,0.0,1,0,1,3,0,0,0,0,1,2
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,이우정,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,캐디 라렌,1,10,3,5,60.0,1,3,33.3,4,8,50.0,1,2,50.0,4,3,7,3,0,0,0,2,1,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,김경원,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,하비 고메즈,1,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3,안양 정관장,Away,마이클 영 Jr,1,5,1,6,16.7,1,3,33.3,2,9,22.2,0,2,0.0,0,3,3,2,0,0,0,0,1,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,김선형,1,6,2,5,40.0,0,4,0.0,2,9,22.2,2,6,33.3,0,0,0,4,2,0,0,0,1,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,오세근,1,9,3,6,50.0,1,3,33.3,4,9,44.4,0,0,0.0,2,2,4,1,0,0,0,0,0,4
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,최부경,1,6,2,4,50.0,0,1,0.0,2,5,40.0,2,2,100.0,0,3,3,1,0,0,0,0,2,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,최원혁,1,2,1,2,50.0,0,0,0.0,1,2,50.0,0,0,0.0,2,1,3,3,1,0,0,0,1,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,장문호,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,안영준,1,24,8,8,100.0,2,3,66.7,10,11,90.9,2,3,66.7,4,3,7,2,1,1,0,0,0,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,자밀 워니,1,19,9,13,69.2,0,6,0.0,9,19,47.4,1,4,25.0,1,11,12,7,1,0,0,2,1,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,김형빈,1,7,0,1,0.0,2,4,50.0,2,5,40.0,1,2,50.0,1,4,5,1,1,2,0,0,1,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,아이재아 힉스,1,6,3,4,75.0,0,1,0.0,3,5,60.0,0,0,0.0,3,0,3,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,박민우,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,오재현,1,16,6,10,60.0,0,1,0.0,6,11,54.5,4,5,80.0,1,3,4,5,5,1,0,0,2,5
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,서울 SK,Home,고메즈 델 리아노,1,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,송창용,1,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,정준원,1,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,배병준,1,22,4,6,66.7,4,10,40.0,8,16,50.0,2,2,100.0,2,2,4,3,1,1,0,0,1,2
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,정효근,1,3,0,2,0.0,1,6,16.7,1,8,12.5,0,0,0.0,1,5,6,1,1,0,0,0,4,2
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,이종현,1,4,1,2,50.0,0,0,0.0,1,2,50.0,2,2,100.0,1,4,5,1,2,2,0,0,0,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,박지훈,1,10,2,2,100.0,2,4,50.0,4,6,66.7,0,0,0.0,2,2,4,6,1,0,0,0,3,5
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,최성원,1,4,2,5,40.0,0,3,0.0,2,8,25.0,0,0,0.0,1,0,1,3,0,0,0,0,2,2
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,이우정,1,2,1,2,50.0,0,1,0.0,1,3,33.3,0,0,0.0,1,0,1,0,1,0,0,0,2,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,캐디 라렌,1,14,4,7,57.1,1,3,33.3,5,10,50.0,3,4,75.0,5,5,10,3,0,0,0,2,2,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,김경원,1,4,2,2,100.0,0,0,0.0,2,2,100.0,0,0,0.0,0,2,2,0,1,0,0,1,0,0
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,하비 고메즈,1,0,0,2,0.0,0,1,0.0,0,3,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,1
../kbl_data/2024-2025,S45G01N5,Q1-Q2-Q3-Q4,안양 정관장,Away,마이클 영 Jr,1,6,1,8,12.5,1,3,33.3,2,11,18.2,1,4,25.0,1,4,5,2,0,0,0,0,2,1
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,함지훈,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,장재석,0,2,1,3,33.3,0,0,0.0,1,3,33.3,0,2,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,한호빈,0,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,2
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,김준일,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,김국찬,0,6,0,2,0.0,2,2,100.0,2,4,50.0,0,0,0.0,0,3,3,0,1,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,서명진,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,숀 롱,0,9,3,4,75.0,0,0,0.0,3,4,75.0,3,3,100.0,2,2,4,1,0,0,0,0,1,0
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,이우석,0,8,3,4,75.0,0,0,0.0,3,4,75.0,2,2,100.0,0,1,1,2,0,0,0,0,1,0
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,이승우,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,게이지 프림,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,박무빈,0,0,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1,울산 현대모비스,Home,미구엘 안드레 옥존,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,정희재,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,임동섭,0,4,2,3,66.7,0,1,0.0,2,4,50.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,김민욱,0,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,이재도,0,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,김영훈,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,최승욱,0,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,2,0,2,2,1,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,김진유,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,이정현,0,11,3,7,42.9,1,3,33.3,4,10,40.0,2,2,100.0,2,1,3,3,1,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,백지웅,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,민기남,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,앨런 윌리엄스,0,4,2,4,50.0,0,0,0.0,2,4,50.0,0,0,0.0,0,3,3,0,0,0,0,0,1,2
../kbl_data/2024-2025,S45G01N6,Q1,고양 소노,Away,디제이 번즈 Jr,0,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,함지훈,0,1,0,0,0.0,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,3,0,0,0,0,1,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,장재석,0,2,1,3,33.3,0,0,0.0,1,3,33.3,0,2,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,한호빈,0,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,김준일,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,김국찬,0,8,0,2,0.0,2,5,40.0,2,7,28.6,2,2,100.0,1,3,4,0,1,0,0,0,0,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,서명진,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,숀 롱,0,9,3,4,75.0,0,0,0.0,3,4,75.0,3,3,100.0,2,2,4,1,0,0,0,0,1,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,이우석,0,12,5,6,83.3,0,1,0.0,5,7,71.4,2,2,100.0,0,1,1,2,0,0,0,0,1,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,이승우,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,게이지 프림,0,12,4,8,50.0,0,0,0.0,4,8,50.0,4,5,80.0,2,3,5,1,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,박무빈,0,0,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0.0,2,0,2,1,0,0,0,0,2,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2,울산 현대모비스,Home,미구엘 안드레 옥존,0,0,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,정희재,0,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,3,1,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,임동섭,0,4,2,3,66.7,0,1,0.0,2,4,50.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,김민욱,0,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,이재도,0,2,0,1,0.0,0,0,0.0,0,1,0.0,2,2,100.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,김영훈,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,최승욱,0,4,2,2,100.0,0,0,0.0,2,2,100.0,0,0,0.0,3,2,5,2,1,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,김진유,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,이정현,0,25,5,11,45.5,4,8,50.0,9,19,47.4,3,3,100.0,2,1,3,7,1,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,백지웅,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,민기남,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,앨런 윌리엄스,0,10,5,7,71.4,0,0,0.0,5,7,71.4,0,0,0.0,0,5,5,0,0,0,0,0,1,3
../kbl_data/2024-2025,S45G01N6,Q1-Q2,고양 소노,Away,디제이 번즈 Jr,0,10,5,6,83.3,0,0,0.0,5,6,83.3,0,0,0.0,0,3,3,1,1,0,0,0,0,4
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,함지훈,0,3,1,2,50.0,0,1,0.0,1,3,33.3,1,2,50.0,0,1,1,4,0,0,0,0,1,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,장재석,0,2,1,3,33.3,0,0,0.0,1,3,33.3,0,2,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,한호빈,0,0,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,김준일,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,김국찬,0,16,0,2,0.0,4,9,44.4,4,11,36.4,4,5,80.0,1,4,5,0,1,0,0,0,0,3
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,서명진,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,숀 롱,0,9,3,6,50.0,0,0,0.0,3,6,50.0,3,3,100.0,2,2,4,1,1,0,0,0,2,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,이우석,0,12,5,7,71.4,0,2,0.0,5,9,55.6,2,2,100.0,0,2,2,2,0,0,0,0,2,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,이승우,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,게이지 프림,0,19,7,13,53.8,0,0,0.0,7,13,53.8,5,6,83.3,3,4,7,1,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,박무빈,0,3,0,3,0.0,1,1,100.0,1,4,25.0,0,0,0.0,2,0,2,3,0,0,0,0,2,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,울산 현대모비스,Home,미구엘 안드레 옥존,0,0,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,정희재,0,3,0,1,0.0,1,2,50.0,1,3,33.3,0,0,0.0,1,3,4,3,1,0,0,0,0,3
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,임동섭,0,4,2,3,66.7,0,2,0.0,2,5,40.0,0,0,0.0,0,2,2,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,김민욱,0,6,0,0,0.0,2,2,100.0,2,2,100.0,0,0,0.0,1,0,1,0,0,1,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,이재도,0,2,0,1,0.0,0,0,0.0,0,1,0.0,2,2,100.0,0,0,0,2,0,0,0,0,1,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,김영훈,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,최승욱,0,4,2,2,100.0,0,0,0.0,2,2,100.0,0,0,0.0,4,3,7,2,1,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,김진유,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,이정현,0,32,7,15,46.7,5,11,45.5,12,26,46.2,3,3,100.0,2,1,3,7,3,0,0,0,2,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,백지웅,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,민기남,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,앨런 윌리엄스,0,14,7,12,58.3,0,0,0.0,7,12,58.3,0,0,0.0,2,8,10,0,0,0,0,0,1,4
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3,고양 소노,Away,디제이 번즈 Jr,0,14,7,9,77.8,0,0,0.0,7,9,77.8,0,0,0.0,0,3,3,1,1,0,0,0,0,4
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3-Q4,울산 현대모비스,Home,함지훈,0,3,1,2,50.0,0,1,0.0,1,3,33.3,1,2,50.0,0,1,1,4,0,0,0,0,2,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3-Q4,울산 현대모비스,Home,장재석,0,2,1,3,33.3,0,0,0.0,1,3,33.3,0,2,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3-Q4,울산 현대모비스,Home,한호빈,0,0,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3-Q4,울산 현대모비스,Home,김준일,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3-Q4,울산 현대모비스,Home,김국찬,0,16,0,3,0.0,4,9,44.4,4,12,33.3,4,5,80.0,1,4,5,0,1,0,0,0,1,3
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3-Q4,울산 현대모비스,Home,서명진,0,2,0,1,0.0,0,1,0.0,0,2,0.0,2,2,100.0,1,0,1,2,0,0,0,0,0,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3-Q4,울산 현대모비스,Home,숀 롱,0,17,7,10,70.0,0,0,0.0,7,10,70.0,3,3,100.0,2,3,5,1,2,0,0,1,3,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3-Q4,울산 현대모비스,Home,이우석,0,17,6,8,75.0,1,3,33.3,7,11,63.6,2,2,100.0,1,3,4,2,0,0,0,0,3,2
../kbl_data/2024-2025,S45G01N6,Q1-Q2-Q3-Q4,울산 현대모비스,Home,이승우,0,1,0,0,0.0,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,0,1,0,0,0,0,1
